Customer_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Type,Default
CUST_06394,37,4666.0,3852.0,628.0,Salaried,0
CUST_06395,57,5937.0,1709.0,449.0,Unemployed,1
CUST_06396,22,5536.0,3435.0,527.0,Salaried,0
CUST_06397,42,2740.0,5697.0,693.0,Self_Employed,1
CUST_06398,51,2491.0,1489.0,803.0,Self_Employed,0
CUST_06399,64,5839.0,2170.0,733.0,Self_Employed,0
CUST_06400,35,6288.0,4420.0,625.0,Salaried,1
CUST_06401,24,4022.0,1685.0,568.0,Salaried,0
CUST_06402,23,1000.0,5302.0,719.0,Salaried,0
CUST_06403,40,2683.0,4464.0,668.0,Self_Employed,0
CUST_06404,59,6973.0,4527.0,568.0,Salaried,0
CUST_06405,33,3523.0,4707.0,673.0,Unemployed,0
CUST_06406,58,4306.0,1061.0,726.0,Salaried,0
CUST_06407,50,6107.0,1378.0,490.0,Salaried,1
CUST_06408,33,4387.0,4980.0,640.0,Self_Employed,0
CUST_06409,25,7795.0,2540.0,778.0,Salaried,0
CUST_06410,31,4253.0,2892.0,754.0,Unemployed,0
CUST_06411,35,3279.0,4062.0,648.0,Self_Employed,0
CUST_06412,36,7365.0,3227.0,550.0,Self_Employed,0
CUST_06413,64,5096.0,4621.0,508.0,Self_Employed,0
CUST_06414,42,2843.0,3868.0,739.0,Salaried,0
CUST_06415,33,5944.0,2703.0,597.0,Salaried,0
CUST_06416,26,4411.0,2858.0,713.0,Salaried,0
CUST_06417,65,2708.0,3388.0,766.0,Unemployed,0
CUST_06418,51,5190.0,3585.0,573.0,Salaried,0
CUST_06419,34,4684.0,4207.0,616.0,Self_Employed,0
CUST_06420,63,1625.0,3248.0,765.0,Salaried,0
CUST_06421,36,2881.0,2873.0,631.0,Salaried,0
CUST_06422,60,8731.0,2730.0,708.0,Salaried,0
CUST_06423,66,5163.0,2352.0,617.0,Salaried,0
CUST_06424,63,7693.0,5407.0,534.0,Salaried,0
CUST_06425,53,5618.0,1690.0,702.0,Salaried,0
CUST_06426,24,7474.0,1109.0,802.0,Unemployed,0
CUST_06427,64,6111.0,4337.0,691.0,Self_Employed,0
CUST_06428,46,3107.0,3722.0,712.0,Salaried,0
CUST_06429,42,6214.0,6097.0,713.0,Salaried,0
CUST_06430,59,3094.0,2875.0,816.0,Salaried,0
CUST_06431,33,6859.0,2957.0,618.0,Salaried,0
CUST_06432,34,5435.0,1765.0,428.0,Salaried,0
CUST_06433,62,5038.0,3151.0,776.0,Self_Employed,0
CUST_06434,52,4123.0,500.0,503.0,Salaried,1
CUST_06435,50,6597.0,500.0,602.0,Unemployed,1
CUST_06436,54,4685.0,2185.0,570.0,Self_Employed,0
CUST_06437,36,1180.0,3099.0,571.0,Self_Employed,0
CUST_06438,47,1571.0,2120.0,741.0,Self_Employed,0
CUST_06439,38,2461.0,2132.0,720.0,Salaried,0
CUST_06440,65,6568.0,738.0,565.0,Salaried,0
CUST_06441,42,6721.0,3947.0,774.0,Salaried,0
CUST_06442,51,5650.0,1931.0,625.0,Self_Employed,0
CUST_06443,59,5629.0,5489.0,837.0,Salaried,0
CUST_06444,32,7892.0,2896.0,612.0,Salaried,0
CUST_06445,39,5686.0,1423.0,605.0,Salaried,0
CUST_06446,54,6276.0,500.0,614.0,Salaried,1
CUST_06447,24,4979.0,1158.0,560.0,Salaried,0
CUST_06448,28,4078.0,2905.0,706.0,Self_Employed,0
CUST_06449,48,4440.0,500.0,582.0,Salaried,0
CUST_06450,25,9102.0,1811.0,623.0,Salaried,0
CUST_06451,44,2827.0,2202.0,698.0,Salaried,1
CUST_06452,50,5629.0,1890.0,848.0,Salaried,0
CUST_06453,41,1969.0,2123.0,583.0,Salaried,0
CUST_06454,21,3779.0,2302.0,596.0,Salaried,0
CUST_06455,64,6548.0,1822.0,589.0,Salaried,0
CUST_06456,24,1380.0,5205.0,695.0,Self_Employed,0
CUST_06457,46,6809.0,2075.0,602.0,Salaried,0
CUST_06458,44,9095.0,500.0,561.0,Self_Employed,0
CUST_06459,27,5730.0,546.0,660.0,Self_Employed,0
CUST_06460,20,7524.0,3903.0,708.0,Unemployed,0
CUST_06461,39,5496.0,3676.0,602.0,Unemployed,0
CUST_06462,63,6422.0,2212.0,660.0,Self_Employed,0
CUST_06463,42,5908.0,883.0,676.0,Unemployed,0
CUST_06464,51,3980.0,4067.0,650.0,Salaried,0
CUST_06465,30,3801.0,619.0,682.0,Salaried,0
CUST_06466,58,7363.0,3560.0,565.0,Salaried,0
CUST_06467,66,4916.0,2356.0,545.0,Self_Employed,1
CUST_06468,43,4716.0,3749.0,570.0,Salaried,0
CUST_06469,30,4675.0,2240.0,416.0,Self_Employed,1
CUST_06470,48,5613.0,5190.0,531.0,Salaried,0
CUST_06471,45,2629.0,500.0,720.0,Self_Employed,1
CUST_06472,35,4636.0,3863.0,717.0,Self_Employed,0
CUST_06473,54,5621.0,2481.0,519.0,Self_Employed,0
CUST_06474,39,2442.0,1944.0,479.0,Unemployed,1
CUST_06475,65,5418.0,4883.0,652.0,Self_Employed,0
CUST_06476,22,3205.0,1474.0,703.0,Salaried,0
CUST_06477,20,5625.0,3351.0,571.0,Unemployed,0
CUST_06478,66,9317.0,3183.0,591.0,Self_Employed,0
CUST_06479,20,4758.0,1154.0,728.0,Salaried,0
CUST_06480,36,2843.0,4238.0,818.0,Salaried,0
CUST_06481,21,5474.0,6032.0,591.0,Self_Employed,0
CUST_06482,48,5948.0,5430.0,706.0,Self_Employed,0
CUST_06483,39,3126.0,3596.0,646.0,Self_Employed,0
CUST_06484,25,1563.0,2658.0,759.0,Salaried,0
CUST_06485,27,3132.0,4224.0,537.0,Unemployed,1
CUST_06486,48,4903.0,4452.0,652.0,Salaried,0
CUST_06487,67,4089.0,3136.0,585.0,Salaried,0
CUST_06488,52,7155.0,500.0,644.0,Salaried,0
CUST_06489,22,6034.0,666.0,738.0,Salaried,0
CUST_06490,54,5204.0,3689.0,648.0,Self_Employed,0
CUST_06491,24,1510.0,3487.0,574.0,Salaried,0
CUST_06492,46,6261.0,2307.0,741.0,Salaried,1
CUST_06493,63,8958.0,3412.0,701.0,Salaried,0
CUST_06494,31,6725.0,803.0,674.0,Salaried,0
CUST_06495,39,3685.0,2731.0,530.0,Self_Employed,0
CUST_06496,64,4727.0,2496.0,699.0,Salaried,0
CUST_06497,39,5918.0,500.0,585.0,Salaried,0
CUST_06498,28,7773.0,3131.0,551.0,Unemployed,0
CUST_06499,58,3588.0,712.0,558.0,Self_Employed,1
CUST_06500,23,4069.0,4314.0,708.0,Salaried,0
CUST_06501,38,4914.0,3502.0,696.0,Salaried,0
CUST_06502,57,4739.0,1998.0,652.0,Self_Employed,0
CUST_06503,46,6585.0,1473.0,435.0,Self_Employed,0
CUST_06504,64,5525.0,912.0,758.0,Self_Employed,0
CUST_06505,62,2206.0,2286.0,735.0,Salaried,0
CUST_06506,32,3686.0,4159.0,595.0,Salaried,0
CUST_06507,32,3744.0,2492.0,786.0,Self_Employed,0
CUST_06508,41,1000.0,2742.0,552.0,Salaried,0
CUST_06509,47,6859.0,1342.0,659.0,Salaried,0
CUST_06510,66,5265.0,2242.0,661.0,Self_Employed,0
CUST_06511,64,3919.0,2661.0,674.0,Salaried,0
CUST_06512,41,6805.0,3186.0,511.0,Self_Employed,0
CUST_06513,62,5603.0,2736.0,493.0,Salaried,0
CUST_06514,38,2428.0,3673.0,641.0,Salaried,0
CUST_06515,27,6219.0,3982.0,562.0,Salaried,0
CUST_06516,27,7746.0,5293.0,683.0,Unemployed,0
CUST_06517,61,4720.0,3330.0,663.0,Self_Employed,0
CUST_06518,45,4866.0,3631.0,783.0,Salaried,0
CUST_06519,67,5216.0,2216.0,780.0,Salaried,0
CUST_06520,45,2564.0,5308.0,655.0,Salaried,0
CUST_06521,42,5283.0,2294.0,799.0,Self_Employed,0
CUST_06522,62,3217.0,3903.0,671.0,Salaried,0
CUST_06523,32,4987.0,2261.0,646.0,Salaried,0
CUST_06524,47,5332.0,2783.0,821.0,Self_Employed,0
CUST_06525,28,6062.0,3030.0,555.0,Self_Employed,0
CUST_06526,39,6135.0,500.0,495.0,Self_Employed,0
CUST_06527,38,3145.0,3298.0,627.0,Salaried,0
CUST_06528,67,5375.0,2880.0,669.0,Self_Employed,0
CUST_06529,58,6912.0,1989.0,713.0,Salaried,0
CUST_06530,31,2693.0,1493.0,536.0,Self_Employed,1
CUST_06531,34,8490.0,2039.0,634.0,Salaried,0
CUST_06532,50,3055.0,1406.0,528.0,Self_Employed,1
CUST_06533,33,8255.0,2249.0,621.0,Self_Employed,0
CUST_06534,30,3090.0,1996.0,784.0,Salaried,0
CUST_06535,45,4888.0,2477.0,665.0,Salaried,0
CUST_06536,61,4614.0,4142.0,555.0,Self_Employed,0
CUST_06537,46,2266.0,1636.0,453.0,Salaried,0
CUST_06538,30,6396.0,2125.0,613.0,Salaried,0
CUST_06539,57,6499.0,3175.0,648.0,Salaried,0
CUST_06540,53,6239.0,1530.0,650.0,Unemployed,0
CUST_06541,62,4503.0,4143.0,518.0,Salaried,0
CUST_06542,38,3596.0,1553.0,669.0,Salaried,0
CUST_06543,25,7198.0,3202.0,471.0,Self_Employed,1
CUST_06544,65,5427.0,4593.0,662.0,Salaried,0
CUST_06545,57,3487.0,1525.0,635.0,Salaried,0
CUST_06546,68,5429.0,1801.0,716.0,Self_Employed,0
CUST_06547,61,1651.0,2324.0,760.0,Unemployed,0
CUST_06548,47,5216.0,3029.0,417.0,Salaried,1
CUST_06549,20,6312.0,2805.0,717.0,Self_Employed,0
CUST_06550,54,4641.0,2974.0,756.0,Salaried,0
CUST_06551,59,6422.0,3759.0,719.0,Self_Employed,0
CUST_06552,27,6626.0,2719.0,596.0,Salaried,0
CUST_06553,66,5551.0,802.0,760.0,Self_Employed,0
CUST_06554,26,8536.0,4910.0,594.0,Salaried,0
CUST_06555,30,7708.0,3647.0,542.0,Salaried,0
CUST_06556,58,6255.0,1089.0,648.0,Salaried,0
CUST_06557,23,5710.0,2724.0,638.0,Self_Employed,0
CUST_06558,44,4487.0,4178.0,737.0,Unemployed,0
CUST_06559,31,3706.0,1637.0,582.0,Self_Employed,0
CUST_06560,45,6595.0,4387.0,664.0,Unemployed,0
CUST_06561,57,4602.0,1547.0,535.0,Self_Employed,0
CUST_06562,65,2972.0,3645.0,784.0,Salaried,0
CUST_06563,31,3396.0,500.0,709.0,Self_Employed,0
CUST_06564,62,3660.0,4415.0,423.0,Self_Employed,0
CUST_06565,56,8507.0,500.0,769.0,Self_Employed,0
CUST_06566,65,6696.0,4787.0,666.0,Salaried,0
CUST_06567,43,5069.0,1251.0,659.0,Salaried,0
CUST_06568,35,5828.0,5825.0,830.0,Salaried,0
CUST_06569,32,6060.0,3154.0,486.0,Salaried,1
CUST_06570,44,3263.0,4525.0,693.0,Salaried,0
CUST_06571,23,2665.0,2720.0,614.0,Salaried,0
CUST_06572,30,7103.0,717.0,559.0,Salaried,0
CUST_06573,51,2301.0,1597.0,784.0,Self_Employed,0
CUST_06574,68,4965.0,3699.0,562.0,Salaried,0
CUST_06575,26,3557.0,7351.0,591.0,Salaried,0
CUST_06576,65,5442.0,5163.0,680.0,Self_Employed,0
CUST_06577,30,4494.0,3132.0,770.0,Salaried,0
CUST_06578,47,6068.0,4417.0,618.0,Salaried,0
CUST_06579,60,1000.0,3326.0,731.0,Self_Employed,0
CUST_06580,42,7241.0,2652.0,818.0,Salaried,0
CUST_06581,64,6471.0,3087.0,827.0,Salaried,0
CUST_06582,42,7023.0,2147.0,774.0,Salaried,0
CUST_06583,69,6793.0,3105.0,774.0,Salaried,0
CUST_06584,47,5628.0,3539.0,748.0,Self_Employed,0
CUST_06585,62,3717.0,2899.0,517.0,Self_Employed,1
CUST_06586,66,5877.0,2282.0,691.0,Salaried,0
CUST_06587,45,5579.0,2201.0,693.0,Unemployed,0
CUST_06588,44,6753.0,2581.0,708.0,Salaried,0
CUST_06589,48,6243.0,3162.0,563.0,Unemployed,0
CUST_06590,38,5188.0,2265.0,708.0,Salaried,0
CUST_06591,52,5866.0,3784.0,,Self_Employed,0
CUST_06592,55,6043.0,545.0,678.0,Salaried,0
CUST_06593,33,7177.0,3308.0,,Self_Employed,0
CUST_06594,33,8472.0,4454.0,591.0,Salaried,0
CUST_06595,54,6194.0,5649.0,690.0,Unemployed,0
CUST_06596,49,6053.0,2882.0,665.0,Salaried,0
CUST_06597,47,4554.0,3969.0,507.0,Salaried,0
CUST_06598,36,4313.0,3308.0,683.0,Self_Employed,0
CUST_06599,22,3548.0,4522.0,540.0,Self_Employed,0
CUST_06600,35,1000.0,2631.0,549.0,Salaried,0
CUST_06601,65,3322.0,3735.0,538.0,Salaried,0
CUST_06602,49,4655.0,500.0,502.0,Self_Employed,1
CUST_06603,48,4387.0,4474.0,436.0,Salaried,0
CUST_06604,64,5913.0,3180.0,514.0,Salaried,1
CUST_06605,34,3392.0,1947.0,665.0,Unemployed,1
CUST_06606,65,3480.0,3403.0,672.0,Self_Employed,0
CUST_06607,44,1000.0,5109.0,617.0,Salaried,1
CUST_06608,57,5943.0,1552.0,617.0,Salaried,0
CUST_06609,61,3224.0,1647.0,655.0,Self_Employed,0
CUST_06610,66,3568.0,545.0,585.0,Salaried,0
CUST_06611,57,6129.0,1649.0,577.0,Self_Employed,0
CUST_06612,42,3235.0,1558.0,677.0,Salaried,1
CUST_06613,44,5761.0,2694.0,762.0,Salaried,0
CUST_06614,61,2587.0,3062.0,564.0,Salaried,1
CUST_06615,26,4958.0,886.0,659.0,Self_Employed,0
CUST_06616,41,3781.0,3467.0,554.0,Self_Employed,0
CUST_06617,36,4467.0,3371.0,694.0,Salaried,0
CUST_06618,37,8023.0,3337.0,850.0,Salaried,0
CUST_06619,68,1721.0,1681.0,709.0,Self_Employed,0
CUST_06620,60,7845.0,5880.0,689.0,Salaried,0
CUST_06621,29,3162.0,3944.0,693.0,Self_Employed,0
CUST_06622,29,6738.0,986.0,665.0,Self_Employed,0
CUST_06623,26,7135.0,605.0,621.0,Salaried,0
CUST_06624,67,5861.0,1784.0,519.0,Salaried,1
CUST_06625,69,2563.0,3132.0,650.0,Unemployed,0
CUST_06626,57,5545.0,5165.0,642.0,Salaried,0
CUST_06627,46,10119.0,1982.0,637.0,Salaried,0
CUST_06628,52,5022.0,674.0,673.0,Self_Employed,0
CUST_06629,20,4798.0,3430.0,705.0,Self_Employed,0
CUST_06630,63,4606.0,2293.0,691.0,Salaried,0
CUST_06631,53,6031.0,3161.0,623.0,Self_Employed,0
CUST_06632,23,4826.0,2752.0,691.0,Unemployed,0
CUST_06633,36,5569.0,2592.0,571.0,Salaried,0
CUST_06634,23,4415.0,4536.0,489.0,Salaried,0
CUST_06635,62,2928.0,3881.0,598.0,Salaried,0
CUST_06636,45,9644.0,3320.0,651.0,Self_Employed,0
CUST_06637,23,4807.0,500.0,478.0,Self_Employed,1
CUST_06638,20,11397.0,2618.0,660.0,Salaried,0
CUST_06639,26,5850.0,4294.0,668.0,Salaried,1
CUST_06640,49,6200.0,1537.0,732.0,Salaried,0
CUST_06641,69,4381.0,2655.0,686.0,Salaried,0
CUST_06642,28,3814.0,2916.0,518.0,Self_Employed,1
CUST_06643,54,4427.0,3337.0,680.0,Salaried,0
CUST_06644,27,3335.0,2382.0,,Self_Employed,0
CUST_06645,43,3151.0,3622.0,692.0,Self_Employed,0
CUST_06646,38,8569.0,3569.0,756.0,Salaried,0
CUST_06647,55,6600.0,1624.0,580.0,Unemployed,0
CUST_06648,69,7996.0,1814.0,620.0,Salaried,0
CUST_06649,62,7250.0,3255.0,648.0,Salaried,0
CUST_06650,46,3797.0,5193.0,604.0,Self_Employed,0
CUST_06651,51,1921.0,4500.0,456.0,Self_Employed,1
CUST_06652,33,4080.0,2147.0,736.0,Self_Employed,0
CUST_06653,37,5184.0,1792.0,439.0,Self_Employed,0
CUST_06654,47,7289.0,2428.0,679.0,Salaried,0
CUST_06655,48,4891.0,5301.0,522.0,Salaried,1
CUST_06656,35,10933.0,2975.0,549.0,Salaried,1
CUST_06657,54,4135.0,3272.0,712.0,Salaried,0
CUST_06658,66,6182.0,1762.0,775.0,Self_Employed,0
CUST_06659,50,3803.0,3035.0,682.0,Salaried,0
CUST_06660,23,5813.0,720.0,623.0,Salaried,0
CUST_06661,56,4749.0,920.0,633.0,Salaried,0
CUST_06662,36,4503.0,3119.0,776.0,Salaried,0
CUST_06663,58,3762.0,3345.0,768.0,Unemployed,0
CUST_06664,67,5295.0,2372.0,700.0,Salaried,0
CUST_06665,65,6672.0,3477.0,768.0,Salaried,0
CUST_06666,45,3050.0,1061.0,603.0,Self_Employed,0
CUST_06667,67,4903.0,2478.0,720.0,Self_Employed,0
CUST_06668,58,5986.0,2040.0,522.0,Salaried,0
CUST_06669,60,6366.0,2869.0,600.0,Unemployed,0
CUST_06670,23,8726.0,2543.0,611.0,Unemployed,1
CUST_06671,49,6157.0,6397.0,765.0,Salaried,0
CUST_06672,49,4200.0,1570.0,629.0,Salaried,0
CUST_06673,41,3864.0,2993.0,745.0,Salaried,0
CUST_06674,30,3839.0,7181.0,593.0,Salaried,0
CUST_06675,21,3728.0,3916.0,725.0,Salaried,0
CUST_06676,63,5431.0,2941.0,704.0,Salaried,0
CUST_06677,31,5841.0,4224.0,,Self_Employed,1
CUST_06678,49,6649.0,3946.0,750.0,Self_Employed,0
CUST_06679,55,6330.0,1344.0,596.0,Self_Employed,0
CUST_06680,37,7492.0,676.0,527.0,Salaried,1
CUST_06681,45,3662.0,3145.0,562.0,Salaried,0
CUST_06682,26,8273.0,2281.0,594.0,Self_Employed,0
CUST_06683,20,3741.0,6411.0,566.0,Self_Employed,0
CUST_06684,45,5696.0,4679.0,562.0,Salaried,0
CUST_06685,42,4610.0,4678.0,625.0,Salaried,0
CUST_06686,45,4952.0,500.0,693.0,Self_Employed,0
CUST_06687,64,6345.0,2115.0,766.0,Self_Employed,0
CUST_06688,25,2123.0,2984.0,810.0,Salaried,0
CUST_06689,25,3339.0,1897.0,850.0,Salaried,0
CUST_06690,63,6498.0,2062.0,681.0,Salaried,0
CUST_06691,27,4996.0,2614.0,635.0,Self_Employed,0
CUST_06692,43,4487.0,3187.0,722.0,Unemployed,0
CUST_06693,41,2758.0,7059.0,536.0,Salaried,1
CUST_06694,38,4501.0,1992.0,627.0,Salaried,0
CUST_06695,56,6362.0,4268.0,690.0,Salaried,0
CUST_06696,37,3873.0,5195.0,556.0,Salaried,0
CUST_06697,50,7728.0,1507.0,748.0,Salaried,0
CUST_06698,56,7154.0,6019.0,697.0,Self_Employed,0
CUST_06699,49,4300.0,3353.0,613.0,Salaried,0
CUST_06700,61,3811.0,500.0,691.0,Salaried,0
CUST_06701,52,1000.0,4833.0,628.0,Salaried,1
CUST_06702,29,2846.0,574.0,476.0,Salaried,1
CUST_06703,56,2723.0,5187.0,760.0,Unemployed,0
CUST_06704,31,2138.0,4460.0,643.0,Salaried,0
CUST_06705,49,4928.0,1440.0,679.0,Salaried,0
CUST_06706,46,5624.0,2415.0,715.0,Self_Employed,0
CUST_06707,58,8629.0,4027.0,468.0,Self_Employed,0
CUST_06708,28,5133.0,2168.0,637.0,Salaried,0
CUST_06709,40,1000.0,5610.0,578.0,Self_Employed,0
CUST_06710,31,3505.0,4372.0,790.0,Salaried,0
CUST_06711,48,6221.0,758.0,645.0,Salaried,0
CUST_06712,52,4837.0,2737.0,635.0,Self_Employed,0
CUST_06713,62,6714.0,3780.0,609.0,Salaried,0
CUST_06714,34,3973.0,1831.0,807.0,Salaried,0
CUST_06715,21,7304.0,4638.0,578.0,Self_Employed,0
CUST_06716,58,5492.0,3922.0,548.0,Salaried,0
CUST_06717,63,5543.0,4077.0,568.0,Self_Employed,0
CUST_06718,37,5300.0,2527.0,587.0,Salaried,0
CUST_06719,22,3470.0,1472.0,646.0,Self_Employed,0
CUST_06720,26,4886.0,4826.0,719.0,Self_Employed,0
CUST_06721,62,5588.0,5641.0,568.0,Salaried,0
CUST_06722,37,2199.0,4550.0,798.0,Salaried,0
CUST_06723,63,5159.0,4337.0,681.0,Unemployed,0
CUST_06724,57,7430.0,3094.0,,Salaried,1
CUST_06725,56,5868.0,1937.0,458.0,Salaried,0
CUST_06726,52,7735.0,4112.0,652.0,Salaried,0
CUST_06727,63,5815.0,2060.0,583.0,Salaried,0
CUST_06728,50,3205.0,4503.0,562.0,Salaried,0
CUST_06729,30,6582.0,3408.0,589.0,Self_Employed,0
CUST_06730,23,2718.0,785.0,590.0,Salaried,0
CUST_06731,37,4583.0,3084.0,675.0,Salaried,0
CUST_06732,23,4448.0,1135.0,696.0,Self_Employed,0
CUST_06733,68,3643.0,914.0,640.0,Self_Employed,0
CUST_06734,53,9758.0,500.0,672.0,Salaried,0
CUST_06735,48,4855.0,977.0,550.0,Salaried,0
CUST_06736,43,8620.0,1216.0,616.0,Salaried,0
CUST_06737,41,5687.0,4907.0,668.0,Salaried,0
CUST_06738,21,3358.0,3861.0,652.0,Unemployed,0
CUST_06739,63,4181.0,5999.0,725.0,Self_Employed,0
CUST_06740,25,4923.0,2708.0,657.0,Salaried,0
CUST_06741,61,4316.0,1058.0,446.0,Self_Employed,0
CUST_06742,44,4452.0,2987.0,592.0,Salaried,0
CUST_06743,40,6147.0,2363.0,809.0,Salaried,0
CUST_06744,35,5731.0,3635.0,588.0,Salaried,0
CUST_06745,50,6380.0,864.0,628.0,Self_Employed,0
CUST_06746,33,8053.0,3072.0,435.0,Self_Employed,0
CUST_06747,58,4057.0,5022.0,544.0,Self_Employed,1
CUST_06748,47,7228.0,5045.0,578.0,Salaried,0
CUST_06749,51,7787.0,4785.0,842.0,Salaried,0
CUST_06750,47,7588.0,3827.0,649.0,Salaried,0
CUST_06751,68,1480.0,4410.0,633.0,Unemployed,0
CUST_06752,28,8595.0,2942.0,617.0,Salaried,0
CUST_06753,64,3727.0,3631.0,519.0,Salaried,0
CUST_06754,41,1319.0,2807.0,756.0,Salaried,0
CUST_06755,51,8546.0,2180.0,475.0,Self_Employed,1
CUST_06756,24,6027.0,3386.0,636.0,Salaried,0
CUST_06757,42,6109.0,5551.0,436.0,Salaried,1
CUST_06758,24,4336.0,3418.0,591.0,Unemployed,0
CUST_06759,61,5364.0,3725.0,418.0,Self_Employed,1
CUST_06760,51,4721.0,4166.0,569.0,Salaried,0
CUST_06761,29,3752.0,3484.0,740.0,Salaried,0
CUST_06762,58,5046.0,2670.0,503.0,Salaried,1
CUST_06763,34,5226.0,4171.0,590.0,Salaried,1
CUST_06764,26,2357.0,1901.0,738.0,Self_Employed,0
CUST_06765,48,5111.0,4765.0,850.0,Salaried,0
CUST_06766,66,1425.0,4890.0,673.0,Salaried,0
CUST_06767,22,8841.0,2929.0,602.0,Salaried,0
CUST_06768,38,4795.0,2007.0,618.0,Salaried,0
CUST_06769,29,2857.0,6201.0,580.0,Salaried,0
CUST_06770,47,6026.0,1947.0,627.0,Salaried,0
CUST_06771,48,3507.0,2558.0,850.0,Self_Employed,0
CUST_06772,34,4941.0,500.0,745.0,Salaried,0
CUST_06773,54,5911.0,5063.0,709.0,Self_Employed,0
CUST_06774,25,2967.0,846.0,686.0,Self_Employed,0
CUST_06775,31,8899.0,3731.0,661.0,Unemployed,0
CUST_06776,66,9090.0,3456.0,663.0,Salaried,0
CUST_06777,57,3949.0,2883.0,813.0,Salaried,0
CUST_06778,32,2753.0,2187.0,664.0,Unemployed,1
CUST_06779,48,3940.0,3661.0,628.0,Salaried,0
CUST_06780,38,4047.0,5614.0,546.0,Self_Employed,1
CUST_06781,22,7221.0,2621.0,664.0,Salaried,1
CUST_06782,27,3975.0,517.0,590.0,Salaried,0
CUST_06783,27,2677.0,500.0,633.0,Salaried,0
CUST_06784,39,5203.0,2718.0,554.0,Unemployed,0
CUST_06785,66,2018.0,2315.0,656.0,Salaried,0
CUST_06786,23,7136.0,2743.0,584.0,Salaried,0
CUST_06787,40,6200.0,3429.0,523.0,Salaried,0
CUST_06788,22,3800.0,2275.0,776.0,Self_Employed,0
CUST_06789,64,4019.0,7140.0,505.0,Self_Employed,0
CUST_06790,27,5497.0,3574.0,572.0,Salaried,0
CUST_06791,42,2794.0,4353.0,688.0,Self_Employed,0
CUST_06792,35,3424.0,2765.0,750.0,Salaried,0
CUST_06793,32,4549.0,2776.0,647.0,Salaried,0
CUST_06794,22,2362.0,2109.0,638.0,Salaried,0
CUST_06795,67,4091.0,3113.0,519.0,Self_Employed,1
CUST_06796,28,2854.0,714.0,581.0,Salaried,0
CUST_06797,33,7852.0,590.0,481.0,Self_Employed,1
CUST_06798,32,4193.0,2070.0,633.0,Unemployed,0
CUST_06799,26,3106.0,1580.0,698.0,Salaried,0
CUST_06800,34,6349.0,2070.0,689.0,Unemployed,0
CUST_06801,26,3743.0,2495.0,473.0,Unemployed,1
CUST_06802,57,2795.0,2566.0,712.0,Self_Employed,0
CUST_06803,53,6775.0,4219.0,779.0,Salaried,0
CUST_06804,60,4354.0,4159.0,612.0,Self_Employed,0
CUST_06805,41,6682.0,2957.0,808.0,Salaried,0
CUST_06806,43,4970.0,5978.0,605.0,Self_Employed,0
CUST_06807,68,5258.0,2300.0,495.0,Salaried,1
CUST_06808,56,6126.0,4249.0,635.0,Salaried,0
CUST_06809,63,3730.0,3758.0,620.0,Salaried,0
CUST_06810,20,3380.0,2674.0,756.0,Salaried,0
CUST_06811,29,7404.0,2805.0,550.0,Salaried,0
CUST_06812,62,6158.0,2338.0,690.0,Self_Employed,0
CUST_06813,35,4865.0,4138.0,478.0,Salaried,0
CUST_06814,65,6591.0,4873.0,595.0,Salaried,0
CUST_06815,27,6080.0,3055.0,612.0,Salaried,0
CUST_06816,68,6887.0,500.0,599.0,Salaried,0
CUST_06817,44,2714.0,3819.0,494.0,Salaried,1
CUST_06818,69,4872.0,2731.0,596.0,Self_Employed,1
CUST_06819,31,7260.0,1417.0,653.0,Salaried,0
CUST_06820,44,8354.0,3113.0,756.0,Salaried,0
CUST_06821,36,3928.0,2478.0,573.0,Salaried,0
CUST_06822,45,5318.0,1355.0,548.0,Salaried,1
CUST_06823,65,5039.0,2668.0,850.0,Unemployed,0
CUST_06824,67,2512.0,5117.0,437.0,Self_Employed,1
CUST_06825,33,4425.0,3213.0,574.0,Salaried,0
CUST_06826,60,1843.0,3039.0,544.0,Salaried,0
CUST_06827,55,4665.0,3670.0,482.0,Self_Employed,0
CUST_06828,42,2924.0,3353.0,641.0,Salaried,0
CUST_06829,62,5340.0,2579.0,759.0,Salaried,0
CUST_06830,25,4380.0,3293.0,754.0,Salaried,0
CUST_06831,66,4348.0,3126.0,707.0,Salaried,0
CUST_06832,24,8107.0,500.0,769.0,Self_Employed,0
CUST_06833,62,5142.0,3794.0,626.0,Salaried,0
CUST_06834,44,8756.0,3067.0,650.0,Salaried,0
CUST_06835,37,5893.0,3812.0,674.0,Salaried,1
CUST_06836,32,6631.0,2971.0,777.0,Salaried,0
CUST_06837,62,3261.0,2474.0,610.0,Unemployed,1
CUST_06838,33,3613.0,1569.0,770.0,Salaried,0
CUST_06839,47,5035.0,3242.0,808.0,Self_Employed,0
CUST_06840,37,7426.0,3236.0,681.0,Unemployed,0
CUST_06841,47,4274.0,5025.0,731.0,Salaried,0
CUST_06842,46,2137.0,2276.0,532.0,Salaried,1
CUST_06843,51,5796.0,4615.0,707.0,Salaried,0
CUST_06844,66,5128.0,4192.0,707.0,Self_Employed,0
CUST_06845,28,3898.0,1846.0,676.0,Salaried,0
CUST_06846,59,4254.0,925.0,737.0,Salaried,0
CUST_06847,51,3258.0,4522.0,667.0,Unemployed,0
CUST_06848,39,6848.0,3689.0,617.0,Self_Employed,0
CUST_06849,47,5047.0,4231.0,638.0,Self_Employed,0
