Customer_ID,Age,Tenure,Monthly_Charges,Contract_Type,Tech_Support,Churn
USER_04796,29,6,36.1,Month-to-month,No,1
USER_04797,71,34,45.7,Month-to-month,No,1
USER_04798,38,63,112.6,Month-to-month,Yes,1
USER_04799,71,48,34.1,One year,Yes,0
USER_04800,28,23,116.9,Month-to-month,No,0
USER_04801,56,13,70.5,One year,No,0
USER_04802,45,47,65.7,Two year,Yes,0
USER_04803,22,44,37.5,Month-to-month,Yes,0
USER_04804,34,32,86.2,One year,Yes,0
USER_04805,73,26,66.0,Month-to-month,Yes,0
USER_04806,37,53,57.1,Month-to-month,Yes,0
USER_04807,58,14,46.5,Month-to-month,No,1
USER_04808,63,52,26.6,Month-to-month,No,1
USER_04809,75,36,71.9,Month-to-month,No,1
USER_04810,29,8,51.3,One year,No,0
USER_04811,23,40,90.8,One year,Yes,1
USER_04812,34,22,92.4,Month-to-month,Yes,0
USER_04813,68,16,53.2,Two year,No,0
USER_04814,36,60,86.9,Two year,No,0
USER_04815,43,60,45.9,One year,No,0
USER_04816,65,10,92.7,Month-to-month,Yes,1
USER_04817,61,25,21.6,Month-to-month,No,1
USER_04818,61,31,35.2,One year,No,0
USER_04819,69,21,44.5,Two year,No,1
USER_04820,49,33,97.3,Month-to-month,No,1
USER_04821,23,31,26.6,One year,No,0
USER_04822,72,21,38.8,Month-to-month,No,0
USER_04823,75,36,55.9,One year,No,0
USER_04824,53,65,20.9,Month-to-month,No,1
USER_04825,55,4,96.2,One year,No,1
USER_04826,28,68,76.0,One year,No,0
USER_04827,50,4,110.1,Month-to-month,Yes,0
USER_04828,79,9,23.1,Month-to-month,Yes,1
USER_04829,41,30,47.1,Two year,No,0
USER_04830,40,45,93.1,One year,No,0
USER_04831,32,4,87.5,One year,No,0
USER_04832,44,69,44.3,One year,Yes,0
USER_04833,28,23,79.6,Two year,No,0
USER_04834,74,16,99.4,Month-to-month,Yes,1
USER_04835,68,22,23.3,Two year,No,0
USER_04836,67,72,91.8,Month-to-month,No,1
USER_04837,34,48,45.2,Month-to-month,Yes,1
USER_04838,68,62,114.8,One year,Yes,0
USER_04839,70,60,73.8,Two year,No,0
USER_04840,31,5,23.3,Month-to-month,No,1
USER_04841,44,7,60.3,Month-to-month,No,1
USER_04842,35,51,116.6,One year,No,0
USER_04843,45,65,93.0,Month-to-month,No,1
USER_04844,68,9,50.0,Two year,No,0
USER_04845,64,45,77.5,One year,Yes,0
USER_04846,64,47,79.9,Two year,No,0
USER_04847,21,67,22.3,Month-to-month,No,1
USER_04848,24,24,37.9,Month-to-month,Yes,1
USER_04849,62,10,75.2,One year,No,0
USER_04850,52,48,60.3,Month-to-month,No,1
USER_04851,65,35,39.0,One year,No,1
USER_04852,26,54,97.3,Month-to-month,No,1
USER_04853,25,71,,Month-to-month,No,1
USER_04854,69,16,51.0,Two year,No,0
USER_04855,62,53,36.2,One year,Yes,0
USER_04856,34,40,81.1,Month-to-month,No,1
USER_04857,34,20,86.6,Two year,Yes,0
USER_04858,66,69,87.0,One year,No,0
USER_04859,50,45,42.0,One year,No,1
USER_04860,49,6,79.5,Month-to-month,No,1
USER_04861,25,69,110.5,Month-to-month,No,0
USER_04862,36,49,55.3,Two year,No,0
USER_04863,55,39,41.1,Month-to-month,No,1
USER_04864,20,2,97.2,Month-to-month,No,1
USER_04865,76,39,37.7,Month-to-month,No,1
USER_04866,22,21,45.4,Month-to-month,Yes,1
USER_04867,30,40,30.1,One year,No,0
USER_04868,64,54,46.8,Month-to-month,Yes,0
USER_04869,63,12,61.0,Month-to-month,No,1
USER_04870,78,37,26.4,Two year,No,1
USER_04871,48,38,107.2,One year,No,0
USER_04872,72,15,71.4,Month-to-month,Yes,0
USER_04873,33,7,78.8,One year,No,0
USER_04874,67,50,57.1,Month-to-month,No,0
USER_04875,49,65,87.0,Month-to-month,No,0
USER_04876,39,67,63.2,One year,No,0
USER_04877,46,44,96.1,One year,No,0
USER_04878,39,31,,Two year,Yes,0
USER_04879,60,43,87.2,One year,No,1
USER_04880,20,48,69.1,Two year,Yes,0
USER_04881,71,61,98.2,Two year,Yes,0
USER_04882,27,10,69.4,One year,Yes,0
USER_04883,59,29,31.2,Two year,No,0
USER_04884,79,48,31.6,One year,No,1
USER_04885,38,62,114.9,Month-to-month,Yes,1
USER_04886,33,13,41.4,Month-to-month,No,1
USER_04887,29,44,101.6,Month-to-month,No,1
USER_04888,19,47,44.7,Two year,Yes,0
USER_04889,58,64,63.1,One year,No,0
USER_04890,41,53,85.5,One year,No,1
USER_04891,52,44,35.9,Month-to-month,No,1
USER_04892,73,28,93.7,Month-to-month,Yes,1
USER_04893,47,2,89.0,Month-to-month,Yes,1
USER_04894,74,57,74.3,Two year,No,1
USER_04895,47,57,76.6,Two year,No,0
USER_04896,64,34,30.6,One year,No,0
USER_04897,52,58,63.6,Month-to-month,No,1
USER_04898,36,52,28.7,Month-to-month,No,1
USER_04899,67,29,50.8,Month-to-month,Yes,0
USER_04900,25,35,110.0,Month-to-month,Yes,1
USER_04901,43,48,77.5,Two year,Yes,0
USER_04902,66,33,94.3,Month-to-month,Yes,0
USER_04903,57,9,77.4,One year,Yes,0
USER_04904,24,48,39.4,One year,No,1
USER_04905,47,67,79.5,Month-to-month,Yes,0
USER_04906,24,36,95.5,Month-to-month,No,1
USER_04907,20,71,33.8,Two year,Yes,0
USER_04908,18,44,101.7,Month-to-month,No,1
USER_04909,53,60,75.5,One year,No,0
USER_04910,42,63,20.4,Month-to-month,Yes,0
USER_04911,54,5,72.0,Two year,No,0
USER_04912,18,40,59.6,Month-to-month,No,1
USER_04913,32,19,49.6,One year,No,0
USER_04914,54,47,97.1,One year,Yes,0
USER_04915,30,65,109.9,Month-to-month,No,1
USER_04916,57,67,96.3,Month-to-month,Yes,1
USER_04917,25,18,104.7,Two year,No,0
USER_04918,22,50,110.9,Month-to-month,Yes,0
USER_04919,77,30,111.3,One year,No,0
USER_04920,26,66,31.5,One year,No,0
USER_04921,18,5,65.6,Month-to-month,No,1
USER_04922,53,42,20.0,Month-to-month,No,1
USER_04923,52,5,70.6,Month-to-month,No,1
USER_04924,19,50,112.4,One year,No,1
USER_04925,57,58,39.9,One year,No,1
USER_04926,40,8,84.0,Two year,No,0
USER_04927,26,31,84.4,One year,No,1
USER_04928,51,12,36.0,Two year,No,0
USER_04929,63,21,43.9,Month-to-month,No,1
USER_04930,31,62,66.2,One year,Yes,0
USER_04931,21,33,38.8,Month-to-month,No,1
USER_04932,47,26,78.5,Month-to-month,Yes,0
USER_04933,48,40,68.5,One year,Yes,0
USER_04934,55,65,71.9,One year,No,0
USER_04935,28,59,33.4,Month-to-month,Yes,1
USER_04936,52,15,71.7,One year,No,0
USER_04937,25,1,24.9,Month-to-month,No,1
USER_04938,20,11,108.2,Two year,No,1
USER_04939,31,55,54.3,Month-to-month,No,0
USER_04940,77,2,105.6,Month-to-month,No,1
USER_04941,30,65,90.2,One year,Yes,0
USER_04942,62,44,96.6,One year,No,0
USER_04943,49,16,51.5,One year,Yes,0
USER_04944,51,22,42.8,One year,No,0
USER_04945,62,18,60.7,Two year,Yes,0
USER_04946,78,47,22.4,One year,Yes,0
USER_04947,36,30,111.9,One year,Yes,0
USER_04948,76,10,58.7,One year,Yes,0
USER_04949,55,58,118.9,Two year,No,0
USER_04950,33,62,96.1,Month-to-month,No,1
USER_04951,19,6,28.1,One year,No,1
USER_04952,57,67,86.0,One year,Yes,0
USER_04953,34,41,47.1,Month-to-month,No,0
USER_04954,72,43,44.4,One year,Yes,0
USER_04955,51,18,45.7,Month-to-month,No,0
USER_04956,59,58,111.6,Month-to-month,No,1
USER_04957,77,60,70.0,Two year,No,0
USER_04958,33,27,86.9,Month-to-month,No,0
USER_04959,55,68,48.1,One year,No,0
USER_04960,77,22,72.3,Month-to-month,No,0
USER_04961,19,24,55.0,One year,No,0
USER_04962,19,40,52.1,Month-to-month,Yes,0
USER_04963,43,66,44.7,Month-to-month,No,1
USER_04964,30,40,60.9,Two year,No,0
USER_04965,73,6,86.0,Month-to-month,Yes,1
USER_04966,64,18,42.2,Month-to-month,No,1
USER_04967,48,30,116.5,Month-to-month,No,1
USER_04968,77,21,32.5,Month-to-month,No,1
USER_04969,51,62,68.0,Month-to-month,No,1
USER_04970,56,10,28.5,Month-to-month,No,1
USER_04971,20,13,22.3,One year,Yes,0
USER_04972,25,9,112.3,Two year,No,0
USER_04973,40,68,101.0,One year,No,1
USER_04974,31,39,89.4,One year,No,0
USER_04975,73,24,106.5,Month-to-month,No,1
USER_04976,79,34,100.3,Two year,No,1
USER_04977,72,61,84.7,Month-to-month,No,1
USER_04978,44,41,104.7,Two year,No,0
USER_04979,71,5,59.1,Month-to-month,No,1
USER_04980,46,50,75.3,Two year,No,1
USER_04981,56,4,97.6,One year,No,1
USER_04982,70,51,28.5,Month-to-month,No,1
USER_04983,56,52,,Two year,No,1
USER_04984,18,39,35.7,Month-to-month,No,1
USER_04985,34,8,106.5,One year,No,0
USER_04986,58,45,51.1,Two year,No,0
USER_04987,47,28,52.7,Month-to-month,No,0
USER_04988,70,27,27.4,Month-to-month,Yes,1
USER_04989,30,65,108.6,One year,No,0
USER_04990,38,34,37.5,One year,No,0
USER_04991,36,62,83.0,Two year,Yes,0
USER_04992,70,62,84.4,One year,No,0
USER_04993,36,38,48.1,Month-to-month,No,1
USER_04994,74,26,118.6,Two year,No,1
USER_04995,42,24,26.4,Two year,No,1
USER_04996,39,39,80.8,Month-to-month,No,1
USER_04997,48,21,68.0,Month-to-month,Yes,1
USER_04998,34,47,44.5,Month-to-month,No,1
USER_04999,72,48,36.4,Two year,No,1
USER_05000,40,13,93.7,Month-to-month,No,1
USER_05001,49,3,111.6,Two year,Yes,0
USER_05002,79,32,30.8,Two year,Yes,1
USER_05003,27,35,39.4,Month-to-month,Yes,1
USER_05004,27,19,,Month-to-month,Yes,0
USER_05005,53,14,21.5,Month-to-month,No,1
USER_05006,25,48,70.8,Month-to-month,Yes,1
USER_05007,71,68,71.6,Month-to-month,No,1
USER_05008,69,45,46.3,One year,No,0
USER_05009,37,19,86.3,One year,Yes,0
USER_05010,49,64,114.5,Two year,No,1
USER_05011,67,66,65.0,Month-to-month,Yes,0
USER_05012,31,66,94.9,One year,Yes,0
USER_05013,67,45,84.6,Two year,No,0
USER_05014,45,67,67.3,Month-to-month,Yes,0
USER_05015,63,69,25.0,Month-to-month,No,1
USER_05016,69,3,94.2,One year,Yes,0
USER_05017,70,38,56.3,Two year,No,1
USER_05018,41,42,42.4,Month-to-month,No,0
USER_05019,32,40,114.8,One year,Yes,0
USER_05020,39,50,97.4,Two year,No,1
USER_05021,47,35,116.2,Month-to-month,Yes,1
USER_05022,21,24,45.6,Month-to-month,Yes,1
USER_05023,30,17,103.6,One year,No,0
USER_05024,76,40,80.8,Month-to-month,No,1
USER_05025,40,66,118.2,One year,Yes,0
USER_05026,25,44,114.6,Month-to-month,No,1
USER_05027,35,23,117.3,Two year,No,1
USER_05028,29,6,115.2,Two year,No,1
USER_05029,72,66,20.8,Month-to-month,No,1
USER_05030,48,21,94.1,Month-to-month,No,1
USER_05031,31,35,47.2,One year,No,1
USER_05032,51,29,90.5,Month-to-month,No,1
USER_05033,35,7,118.1,One year,No,1
USER_05034,73,53,23.9,Month-to-month,No,1
USER_05035,51,37,76.7,Month-to-month,No,1
USER_05036,28,23,93.5,Month-to-month,Yes,0
USER_05037,58,8,45.3,Month-to-month,No,1
USER_05038,29,48,42.5,Month-to-month,No,0
USER_05039,66,10,26.0,One year,No,0
USER_05040,32,24,29.4,One year,No,0
USER_05041,74,47,,One year,No,1
USER_05042,48,53,70.5,Month-to-month,Yes,1
USER_05043,66,39,23.0,Month-to-month,No,1
USER_05044,75,67,117.0,Month-to-month,Yes,0
USER_05045,46,66,85.6,Month-to-month,No,0
USER_05046,43,6,71.5,One year,No,1
USER_05047,35,21,47.3,One year,Yes,0
USER_05048,49,36,85.8,Month-to-month,Yes,0
USER_05049,39,3,56.4,One year,Yes,1
USER_05050,55,42,90.2,Month-to-month,No,1
USER_05051,34,45,88.3,Two year,Yes,0
USER_05052,40,44,29.3,Two year,Yes,0
USER_05053,41,33,110.9,Month-to-month,No,1
USER_05054,67,60,68.7,One year,No,0
USER_05055,25,70,59.3,One year,No,1
USER_05056,58,26,115.5,Month-to-month,No,1
USER_05057,23,21,63.8,Two year,Yes,1
USER_05058,22,2,92.1,One year,Yes,1
USER_05059,61,47,,One year,No,0
USER_05060,74,30,36.5,One year,No,1
USER_05061,46,27,,Month-to-month,No,1
USER_05062,45,71,66.4,Month-to-month,No,0
USER_05063,28,20,59.5,Month-to-month,No,0
USER_05064,74,50,112.0,Month-to-month,Yes,0
USER_05065,18,23,72.9,Two year,No,0
USER_05066,60,13,90.5,Month-to-month,No,0
USER_05067,36,4,104.6,Two year,No,1
USER_05068,26,14,43.5,Two year,No,0
USER_05069,44,20,36.9,Two year,Yes,0
USER_05070,51,13,26.9,Month-to-month,No,0
USER_05071,61,3,109.7,Month-to-month,No,1
USER_05072,21,47,40.0,Month-to-month,No,1
USER_05073,53,3,50.8,Two year,No,1
USER_05074,35,1,48.6,Two year,No,0
USER_05075,32,24,50.5,Month-to-month,No,0
USER_05076,68,35,86.8,Month-to-month,No,1
USER_05077,30,14,115.4,One year,No,0
USER_05078,36,67,52.9,Month-to-month,No,1
USER_05079,66,13,60.8,Two year,No,0
USER_05080,23,47,97.1,Two year,No,0
USER_05081,65,50,63.2,One year,No,0
USER_05082,73,26,112.6,One year,No,0
USER_05083,29,3,70.3,One year,Yes,0
USER_05084,68,51,54.8,Month-to-month,Yes,0
USER_05085,54,40,117.2,Two year,No,0
USER_05086,34,68,62.6,Two year,No,0
USER_05087,75,36,43.1,Month-to-month,No,0
USER_05088,40,51,37.8,Month-to-month,No,1
USER_05089,43,1,119.5,Month-to-month,Yes,1
USER_05090,46,33,95.3,Two year,Yes,0
USER_05091,50,7,60.9,Month-to-month,No,1
USER_05092,77,52,102.6,One year,No,0
USER_05093,44,11,74.7,Month-to-month,No,1
USER_05094,42,27,51.7,Two year,No,0
USER_05095,73,14,94.3,One year,Yes,0
USER_05096,72,46,94.6,Month-to-month,No,1
USER_05097,27,10,70.0,Month-to-month,No,1
USER_05098,64,24,24.5,Month-to-month,No,0
USER_05099,40,61,27.7,One year,No,0
USER_05100,38,18,98.9,One year,No,0
USER_05101,38,9,102.3,Month-to-month,Yes,1
USER_05102,60,17,87.8,Month-to-month,No,0
USER_05103,30,58,103.9,Month-to-month,Yes,1
USER_05104,54,13,91.9,Two year,Yes,0
USER_05105,50,50,109.7,Month-to-month,Yes,1
USER_05106,41,6,35.0,Two year,No,0
USER_05107,61,51,58.8,One year,No,0
USER_05108,28,36,66.4,One year,No,0
USER_05109,34,71,49.8,Month-to-month,No,1
USER_05110,21,25,92.5,Month-to-month,Yes,1
USER_05111,64,11,111.2,One year,No,0
USER_05112,42,44,61.2,Month-to-month,No,0
USER_05113,47,14,114.2,Month-to-month,No,1
USER_05114,26,29,71.7,Two year,Yes,0
USER_05115,38,50,72.3,Month-to-month,Yes,0
USER_05116,37,5,80.0,Month-to-month,No,1
USER_05117,36,72,46.8,One year,Yes,0
USER_05118,36,69,58.3,Two year,Yes,0
USER_05119,29,57,75.3,Month-to-month,No,1
USER_05120,54,26,114.2,One year,Yes,0
USER_05121,59,6,84.3,One year,Yes,1
USER_05122,34,16,53.3,Two year,No,1
USER_05123,54,60,21.0,Month-to-month,No,1
USER_05124,71,12,118.2,Two year,No,1
USER_05125,65,3,69.3,Month-to-month,No,1
USER_05126,56,63,113.8,Month-to-month,Yes,1
USER_05127,45,64,74.9,Month-to-month,No,1
USER_05128,58,62,80.5,Month-to-month,Yes,0
USER_05129,52,6,91.2,One year,Yes,0
USER_05130,64,19,52.1,One year,Yes,0
USER_05131,65,18,89.9,Month-to-month,Yes,0
USER_05132,35,43,72.7,Month-to-month,No,1
USER_05133,31,3,87.2,Month-to-month,Yes,1
USER_05134,52,72,103.6,Month-to-month,Yes,1
USER_05135,61,38,38.4,Month-to-month,No,0
USER_05136,58,68,81.4,Month-to-month,Yes,0
USER_05137,77,44,25.2,Month-to-month,Yes,1
USER_05138,24,63,30.2,Month-to-month,No,1
USER_05139,58,42,87.5,Two year,No,0
USER_05140,30,64,27.1,Month-to-month,Yes,0
USER_05141,35,54,79.5,Month-to-month,Yes,1
USER_05142,54,71,42.0,Month-to-month,No,1
USER_05143,30,37,50.4,Month-to-month,No,0
USER_05144,53,4,33.0,One year,Yes,1
USER_05145,48,2,,Two year,Yes,1
USER_05146,19,44,102.1,One year,Yes,1
USER_05147,33,67,83.9,One year,Yes,0
USER_05148,26,68,115.0,Month-to-month,Yes,1
USER_05149,26,62,24.9,Month-to-month,No,1
USER_05150,55,1,99.2,One year,Yes,0
USER_05151,28,17,89.9,Two year,No,0
USER_05152,71,16,46.1,Two year,No,0
USER_05153,73,9,92.9,Month-to-month,Yes,1
USER_05154,39,53,91.7,Month-to-month,No,1
USER_05155,50,59,65.9,Month-to-month,No,1
USER_05156,53,9,88.9,Month-to-month,Yes,1
USER_05157,62,12,64.5,Two year,Yes,0
USER_05158,40,41,53.6,Month-to-month,No,0
USER_05159,62,15,66.6,Month-to-month,Yes,1
USER_05160,62,66,109.5,Two year,No,1
USER_05161,51,11,58.5,Month-to-month,Yes,0
USER_05162,26,8,60.4,Month-to-month,No,1
USER_05163,41,55,80.8,Month-to-month,Yes,0
USER_05164,25,6,95.3,Month-to-month,No,1
USER_05165,24,53,93.5,Month-to-month,Yes,0
USER_05166,53,20,22.0,One year,No,0
USER_05167,35,39,88.7,One year,No,0
USER_05168,20,72,65.1,One year,No,0
USER_05169,45,34,72.4,One year,No,0
USER_05170,23,57,76.2,Two year,No,0
USER_05171,61,19,93.2,Month-to-month,No,1
USER_05172,61,71,103.1,Two year,No,0
USER_05173,38,31,84.6,Month-to-month,Yes,0
USER_05174,45,40,76.4,Month-to-month,No,0
USER_05175,57,14,57.4,Month-to-month,No,0
USER_05176,71,37,33.8,Month-to-month,No,0
USER_05177,71,44,115.9,Two year,No,0
USER_05178,18,9,66.2,Month-to-month,Yes,1
USER_05179,53,58,76.6,Month-to-month,No,1
USER_05180,38,20,95.1,One year,No,1
USER_05181,77,50,26.8,Month-to-month,No,1
USER_05182,60,20,105.5,Two year,No,1
USER_05183,52,36,99.7,Two year,No,1
USER_05184,30,27,97.4,Month-to-month,No,1
USER_05185,74,72,22.2,Month-to-month,No,1
USER_05186,66,32,72.7,Month-to-month,No,1
USER_05187,71,1,25.4,Month-to-month,No,1
USER_05188,71,17,75.1,Month-to-month,Yes,1
USER_05189,27,9,91.8,Month-to-month,No,1
USER_05190,70,45,32.2,One year,Yes,0
USER_05191,61,66,89.5,Month-to-month,No,1
USER_05192,64,32,65.0,Month-to-month,No,1
USER_05193,70,45,101.2,Month-to-month,No,1
USER_05194,27,9,73.4,One year,Yes,1
USER_05195,63,30,53.6,Month-to-month,No,1
USER_05196,30,38,53.2,Month-to-month,Yes,0
USER_05197,54,60,109.7,Month-to-month,No,1
USER_05198,55,1,65.3,Month-to-month,No,1
USER_05199,41,5,60.6,Month-to-month,No,1
USER_05200,19,63,24.0,Two year,No,0
USER_05201,39,36,56.4,One year,Yes,1
USER_05202,34,65,105.0,One year,No,0
USER_05203,53,24,96.1,Two year,Yes,0
USER_05204,31,4,42.1,One year,No,1
USER_05205,27,68,61.3,One year,No,0
USER_05206,52,25,39.7,Month-to-month,No,1
USER_05207,42,7,115.4,One year,No,0
USER_05208,20,13,79.8,Month-to-month,No,1
USER_05209,64,68,95.4,Month-to-month,No,1
USER_05210,55,43,91.4,Month-to-month,No,0
USER_05211,34,57,107.4,One year,Yes,1
USER_05212,29,36,114.9,Month-to-month,No,1
USER_05213,71,14,23.2,One year,Yes,0
USER_05214,69,72,117.5,One year,No,0
USER_05215,41,27,107.1,Month-to-month,No,1
USER_05216,46,37,58.3,Month-to-month,No,1
USER_05217,60,71,103.7,Month-to-month,No,0
USER_05218,42,25,93.7,Month-to-month,Yes,1
USER_05219,53,67,99.3,One year,No,0
USER_05220,75,4,42.1,One year,No,0
USER_05221,77,16,84.9,Month-to-month,No,1
USER_05222,43,19,22.6,Two year,Yes,0
USER_05223,55,29,104.8,Two year,No,1
USER_05224,18,51,115.1,Month-to-month,Yes,1
USER_05225,37,18,86.2,One year,No,0
USER_05226,72,58,71.3,Month-to-month,No,0
USER_05227,45,44,92.6,One year,No,0
USER_05228,33,16,52.6,Month-to-month,Yes,0
USER_05229,64,65,82.6,One year,No,1
USER_05230,34,2,91.9,Month-to-month,No,1
USER_05231,57,56,34.3,Two year,No,0
USER_05232,45,28,34.0,Month-to-month,No,0
USER_05233,75,65,91.6,Month-to-month,No,1
USER_05234,29,5,63.2,Month-to-month,Yes,0
USER_05235,44,22,108.9,One year,No,0
USER_05236,71,13,51.2,One year,No,0
USER_05237,70,65,24.2,Two year,No,1
USER_05238,59,16,85.0,Two year,No,0
USER_05239,76,64,88.4,One year,Yes,0
USER_05240,64,32,75.4,Month-to-month,No,1
USER_05241,47,51,88.3,Month-to-month,No,0
USER_05242,58,58,72.4,Two year,No,1
USER_05243,51,46,89.3,Two year,No,0
USER_05244,54,52,24.4,Month-to-month,No,0
USER_05245,23,63,56.8,One year,No,0
USER_05246,24,60,41.1,One year,No,1
USER_05247,49,65,29.9,One year,No,0
USER_05248,49,55,43.4,Two year,Yes,1
USER_05249,70,57,39.1,Month-to-month,No,1
USER_05250,42,71,117.3,Two year,Yes,0
USER_05251,50,26,48.7,Month-to-month,No,1
USER_05252,72,12,43.1,Month-to-month,No,1
USER_05253,75,71,103.5,Month-to-month,No,1
USER_05254,24,46,61.9,One year,No,0
USER_05255,69,47,62.1,One year,Yes,0
USER_05256,74,38,64.4,One year,No,0
USER_05257,79,21,61.7,One year,No,1
USER_05258,29,14,52.7,One year,No,0
USER_05259,33,2,48.6,Month-to-month,No,1
USER_05260,33,72,108.2,Two year,No,1
USER_05261,60,70,36.2,Month-to-month,Yes,0
USER_05262,70,33,38.1,One year,Yes,0
USER_05263,53,6,77.2,Month-to-month,No,1
USER_05264,30,37,54.4,Month-to-month,No,1
USER_05265,24,14,62.2,Month-to-month,No,1
USER_05266,53,37,100.7,Two year,No,0
USER_05267,64,8,110.4,Month-to-month,No,1
USER_05268,68,13,99.1,Month-to-month,Yes,0
USER_05269,26,40,43.5,One year,Yes,0
USER_05270,49,58,118.0,Month-to-month,No,1
USER_05271,28,18,56.3,Two year,Yes,0
USER_05272,25,57,36.9,Two year,No,0
USER_05273,50,38,69.9,One year,No,0
USER_05274,40,32,92.5,Month-to-month,Yes,1
USER_05275,42,66,,Month-to-month,Yes,1
USER_05276,73,25,83.4,Month-to-month,No,0
USER_05277,25,58,105.8,Month-to-month,Yes,1
USER_05278,62,33,46.2,Month-to-month,No,0
USER_05279,39,66,89.3,Two year,Yes,0
USER_05280,76,30,60.0,One year,Yes,0
USER_05281,21,34,61.4,Month-to-month,No,0
USER_05282,57,69,48.1,Month-to-month,No,1
USER_05283,20,48,82.4,One year,No,0
USER_05284,46,40,56.1,Month-to-month,No,1
USER_05285,58,51,103.1,Two year,No,0
USER_05286,46,13,116.3,Month-to-month,Yes,0
USER_05287,51,31,113.5,Two year,No,0
USER_05288,51,39,36.3,One year,No,1
USER_05289,45,63,21.4,Two year,No,0
USER_05290,30,48,63.8,Month-to-month,Yes,0
USER_05291,32,48,92.9,Month-to-month,No,0
USER_05292,77,61,,One year,No,0
USER_05293,40,12,98.3,Two year,Yes,0
USER_05294,61,56,78.1,One year,No,0
USER_05295,43,18,22.6,One year,No,0
USER_05296,21,27,102.6,Month-to-month,Yes,1
USER_05297,43,28,37.7,Month-to-month,No,1
USER_05298,57,52,25.6,Month-to-month,No,1
USER_05299,26,16,105.0,One year,No,0
USER_05300,72,58,76.6,Month-to-month,No,1
USER_05301,22,9,32.9,Month-to-month,No,1
USER_05302,73,26,58.7,One year,No,0
USER_05303,49,28,28.6,Two year,No,0
USER_05304,37,36,83.8,One year,Yes,0
USER_05305,67,9,48.2,One year,Yes,1
USER_05306,28,47,106.6,Two year,No,0
USER_05307,32,51,55.8,Month-to-month,No,0
USER_05308,49,57,69.5,Month-to-month,No,1
USER_05309,45,32,26.4,One year,No,0
USER_05310,39,67,47.6,Month-to-month,No,1
USER_05311,58,57,87.7,Month-to-month,No,1
USER_05312,34,54,93.6,Month-to-month,No,1
USER_05313,76,16,44.3,One year,No,0
USER_05314,43,62,70.4,Month-to-month,No,0
USER_05315,61,56,101.8,Month-to-month,No,1
USER_05316,24,23,58.0,Month-to-month,No,1
USER_05317,59,17,33.4,Month-to-month,No,0
USER_05318,74,38,63.2,Two year,No,0
USER_05319,43,72,80.1,Two year,No,0
USER_05320,42,30,20.7,Two year,No,0
USER_05321,27,58,54.9,Two year,No,0
USER_05322,76,22,80.7,Month-to-month,No,1
USER_05323,62,17,115.2,Two year,No,1
USER_05324,36,15,60.9,Month-to-month,No,1
USER_05325,28,48,36.3,One year,No,0
USER_05326,30,32,73.4,Month-to-month,Yes,0
USER_05327,70,40,48.6,Two year,No,0
USER_05328,25,57,41.5,Month-to-month,Yes,0
USER_05329,57,58,79.0,Month-to-month,Yes,0
USER_05330,21,16,111.6,Two year,No,0
USER_05331,64,28,103.5,One year,No,0
USER_05332,48,1,38.2,One year,No,0
USER_05333,45,41,96.6,One year,No,0
USER_05334,28,48,43.0,Month-to-month,No,1
USER_05335,60,31,49.1,One year,Yes,0
USER_05336,18,36,112.0,Month-to-month,No,1
USER_05337,66,33,111.1,Two year,Yes,1
USER_05338,64,33,36.9,One year,Yes,0
USER_05339,69,23,26.4,Two year,No,0
USER_05340,55,60,49.3,Month-to-month,No,1
USER_05341,41,30,78.2,Month-to-month,No,1
USER_05342,71,45,107.7,Month-to-month,Yes,1
USER_05343,77,39,31.9,Month-to-month,Yes,0
USER_05344,74,45,61.5,Month-to-month,Yes,1
USER_05345,64,12,47.2,Two year,Yes,0
USER_05346,48,32,21.5,Month-to-month,No,1
USER_05347,58,56,98.8,One year,No,1
USER_05348,63,24,101.3,Month-to-month,Yes,1
USER_05349,67,13,42.1,Month-to-month,Yes,1
USER_05350,43,20,35.1,One year,No,0
USER_05351,66,56,34.5,Two year,No,1
USER_05352,67,53,66.4,Month-to-month,Yes,1
USER_05353,22,68,44.6,Month-to-month,No,1
USER_05354,37,54,71.1,Month-to-month,No,0
USER_05355,69,34,58.5,Two year,No,0
USER_05356,58,28,41.1,One year,No,0
USER_05357,28,50,95.1,Two year,No,1
USER_05358,73,2,35.0,Month-to-month,No,1
USER_05359,71,26,99.9,Two year,No,0
USER_05360,50,51,76.1,Two year,No,1
USER_05361,67,47,103.2,Two year,No,1
USER_05362,55,26,20.5,Month-to-month,No,1
USER_05363,44,61,94.9,One year,No,0
USER_05364,51,23,25.2,One year,No,0
USER_05365,32,37,115.0,One year,No,0
USER_05366,49,41,90.3,Month-to-month,Yes,1
USER_05367,78,52,52.0,One year,No,0
USER_05368,75,49,52.0,Two year,No,1
USER_05369,38,27,106.1,One year,No,0
USER_05370,63,6,110.3,One year,Yes,0
USER_05371,22,66,109.2,One year,No,0
USER_05372,23,24,100.9,One year,No,1
USER_05373,55,38,101.9,Month-to-month,No,1
USER_05374,79,28,77.3,Month-to-month,No,1
USER_05375,39,28,22.8,One year,No,0
USER_05376,79,66,28.7,Month-to-month,No,0
USER_05377,35,61,85.0,One year,No,0
USER_05378,31,46,60.1,Two year,No,1
USER_05379,27,69,76.7,One year,No,0
USER_05380,63,43,43.1,Two year,No,0
USER_05381,30,59,84.9,Month-to-month,No,0
USER_05382,48,2,44.3,Month-to-month,No,1
