Product_ID,Temperature,Pressure,Production_Speed,Material_Score,Machine_Type,Defect
PROD_06337,206.7,50.4,136.8,52.2,Type_B,0
PROD_06338,166.6,61.3,111.3,86.5,Type_A,1
PROD_06339,180.2,32.3,114.8,,Type_A,0
PROD_06340,176.3,60.2,104.1,79.7,Type_B,0
PROD_06341,221.2,32.9,111.4,53.1,Type_B,1
PROD_06342,128.6,54.6,103.5,68.2,Type_A,0
PROD_06343,175.0,43.0,77.5,94.5,Type_B,0
PROD_06344,157.8,49.0,125.0,80.0,Type_A,0
PROD_06345,185.4,49.3,123.8,58.7,Type_A,0
PROD_06346,192.5,51.2,48.7,60.5,Type_B,0
PROD_06347,136.3,41.9,106.6,81.4,Type_B,0
PROD_06348,158.5,66.9,78.8,57.6,Type_B,0
PROD_06349,174.9,32.1,120.9,83.2,Type_C,0
PROD_06350,155.2,52.8,76.6,74.4,Type_C,0
PROD_06351,182.9,45.0,92.8,55.1,Type_A,0
PROD_06352,198.7,44.8,92.3,62.3,Type_B,0
PROD_06353,159.2,55.5,114.5,80.8,Type_C,0
PROD_06354,155.1,46.3,134.5,64.2,Type_B,0
PROD_06355,164.3,34.7,106.7,86.8,Type_B,0
PROD_06356,191.0,60.7,65.2,92.5,Type_A,0
PROD_06357,178.6,34.5,93.9,72.5,Type_B,0
PROD_06358,217.1,55.8,100.1,78.5,Type_A,0
PROD_06359,174.1,42.5,75.3,75.0,Type_B,0
PROD_06360,159.8,57.3,72.7,73.3,Type_A,0
PROD_06361,162.6,58.2,86.3,64.0,Type_B,0
PROD_06362,188.4,43.4,40.7,88.1,Type_A,0
PROD_06363,206.2,41.7,94.3,61.9,Type_A,0
PROD_06364,158.9,79.6,106.0,80.7,Type_A,0
PROD_06365,156.9,47.1,92.6,64.4,Type_C,0
PROD_06366,198.3,39.7,79.9,63.3,Type_C,1
PROD_06367,194.1,38.2,102.1,56.4,Type_A,0
PROD_06368,188.6,28.0,100.1,89.5,Type_B,0
PROD_06369,159.3,58.0,72.2,61.7,Type_B,0
PROD_06370,211.4,37.4,88.7,80.9,Type_C,0
PROD_06371,193.9,35.4,88.8,77.6,Type_B,0
PROD_06372,186.5,50.5,94.9,85.7,Type_C,0
PROD_06373,174.7,62.5,91.8,62.4,Type_B,0
PROD_06374,189.3,44.0,88.8,68.8,Type_B,0
PROD_06375,217.1,51.2,103.2,63.2,Type_A,1
PROD_06376,188.3,47.0,97.6,66.5,Type_C,0
PROD_06377,150.1,41.9,71.9,100.0,Type_C,0
PROD_06378,204.4,55.9,142.7,68.0,Type_A,0
PROD_06379,171.0,49.1,99.5,58.3,Type_A,0
PROD_06380,179.1,47.2,97.0,63.7,Type_A,0
PROD_06381,167.5,50.4,67.6,77.4,Type_C,0
PROD_06382,182.9,58.8,81.9,100.0,Type_C,1
PROD_06383,121.0,61.7,92.5,88.6,Type_A,0
PROD_06384,175.3,56.0,96.2,94.4,Type_A,0
PROD_06385,155.3,31.1,82.8,68.5,Type_B,0
PROD_06386,185.5,42.6,132.8,56.8,Type_A,0
PROD_06387,208.8,41.6,63.7,90.0,Type_B,0
PROD_06388,193.8,65.1,138.6,61.0,Type_B,0
PROD_06389,233.2,52.9,92.9,69.1,Type_B,0
PROD_06390,188.0,65.2,98.5,56.9,Type_B,0
PROD_06391,191.0,52.4,98.3,79.6,Type_A,0
PROD_06392,180.5,26.4,141.7,70.9,Type_B,1
PROD_06393,176.5,28.7,87.0,68.8,Type_A,0
PROD_06394,213.1,47.6,118.5,65.7,Type_A,0
PROD_06395,190.3,22.3,112.8,78.5,Type_A,1
PROD_06396,209.0,27.0,93.3,84.9,Type_B,0
PROD_06397,182.1,72.4,101.2,85.1,Type_B,0
PROD_06398,165.6,52.9,124.7,89.2,Type_A,0
PROD_06399,137.7,59.1,89.0,78.0,Type_A,0
PROD_06400,203.3,49.2,119.6,90.3,Type_C,0
PROD_06401,198.6,53.7,90.9,79.9,Type_C,0
PROD_06402,185.7,66.0,117.0,74.9,Type_B,0
PROD_06403,189.9,59.4,107.7,79.6,Type_B,0
PROD_06404,192.7,46.8,46.3,63.7,Type_B,0
PROD_06405,196.3,62.3,70.0,60.9,Type_A,0
PROD_06406,183.2,42.4,100.4,85.6,Type_B,0
PROD_06407,180.6,24.9,74.2,67.4,Type_C,0
PROD_06408,178.8,48.3,101.6,86.2,Type_C,0
PROD_06409,173.2,54.4,111.4,57.6,Type_A,0
PROD_06410,214.0,58.7,120.3,68.6,Type_C,0
PROD_06411,178.4,55.0,88.8,71.0,Type_A,0
PROD_06412,204.9,42.8,45.0,61.5,Type_C,0
PROD_06413,149.1,41.9,56.9,67.4,Type_A,0
PROD_06414,173.5,59.4,95.8,96.3,Type_A,0
PROD_06415,185.5,47.7,137.2,66.5,Type_A,0
PROD_06416,177.4,55.4,96.6,81.8,Type_B,0
PROD_06417,180.2,47.2,116.9,71.2,Type_C,0
PROD_06418,180.5,54.5,80.6,88.7,Type_C,0
PROD_06419,170.0,47.5,87.4,68.4,Type_C,0
PROD_06420,170.4,52.4,118.7,,Type_C,0
PROD_06421,172.1,48.4,121.7,84.7,Type_C,0
PROD_06422,201.7,49.5,105.4,74.4,Type_B,0
PROD_06423,188.5,44.5,116.2,82.8,Type_B,0
PROD_06424,172.4,51.7,83.1,74.7,Type_A,0
PROD_06425,179.6,50.8,124.6,79.8,Type_C,0
PROD_06426,201.7,54.1,117.7,66.7,Type_C,0
PROD_06427,211.0,41.1,109.7,70.6,Type_A,0
PROD_06428,181.2,56.3,80.5,82.8,Type_A,0
PROD_06429,183.2,46.2,113.1,80.6,Type_A,0
PROD_06430,182.3,41.1,91.0,88.0,Type_B,1
PROD_06431,123.2,42.2,144.5,66.0,Type_B,0
PROD_06432,191.5,58.9,105.1,,Type_B,0
PROD_06433,208.7,50.3,78.6,48.8,Type_A,0
PROD_06434,157.2,55.2,82.5,62.2,Type_A,0
PROD_06435,164.1,41.3,143.5,64.1,Type_A,0
PROD_06436,172.0,41.2,136.7,56.1,Type_A,0
PROD_06437,215.0,24.9,80.2,69.5,Type_C,0
PROD_06438,199.0,41.6,96.9,87.6,Type_A,0
PROD_06439,169.4,37.2,115.8,79.7,Type_C,0
PROD_06440,200.4,36.8,127.8,94.4,Type_B,0
PROD_06441,167.1,60.7,88.1,89.5,Type_B,0
PROD_06442,200.6,44.9,111.1,76.9,Type_A,1
PROD_06443,213.2,46.5,99.9,78.8,Type_B,0
PROD_06444,203.1,43.5,120.7,89.5,Type_B,0
PROD_06445,173.0,43.4,123.9,73.4,Type_A,0
PROD_06446,137.9,39.4,77.4,85.8,Type_C,0
PROD_06447,178.2,60.0,94.2,80.3,Type_A,0
PROD_06448,167.7,58.9,99.7,78.2,Type_B,0
PROD_06449,214.1,48.9,42.9,69.3,Type_B,0
PROD_06450,172.9,48.2,69.0,65.3,Type_B,0
PROD_06451,169.7,65.4,84.1,75.2,Type_B,0
PROD_06452,195.6,47.7,108.1,79.0,Type_A,1
PROD_06453,167.4,58.7,100.4,83.5,Type_C,0
PROD_06454,202.6,63.3,82.3,61.7,Type_A,0
PROD_06455,174.0,53.7,120.4,86.6,Type_B,0
PROD_06456,184.4,44.5,75.0,81.6,Type_B,0
PROD_06457,197.0,42.3,125.6,71.3,Type_B,0
PROD_06458,224.3,55.3,97.3,81.2,Type_B,0
PROD_06459,172.7,33.5,140.1,65.5,Type_A,0
PROD_06460,157.4,53.6,82.6,62.6,Type_B,0
PROD_06461,141.5,45.3,93.4,95.3,Type_A,0
PROD_06462,169.0,47.4,90.9,48.0,Type_B,0
PROD_06463,195.4,37.5,83.3,86.7,Type_C,0
PROD_06464,178.4,63.1,100.0,75.9,Type_B,0
PROD_06465,179.1,57.2,89.0,61.0,Type_C,0
PROD_06466,149.9,45.6,123.2,68.5,Type_A,0
PROD_06467,160.0,41.9,125.6,93.2,Type_C,0
PROD_06468,168.2,62.3,124.9,77.1,Type_B,0
PROD_06469,171.0,52.3,113.7,74.7,Type_A,0
PROD_06470,201.4,73.1,36.3,74.2,Type_A,0
PROD_06471,180.3,63.8,136.8,71.7,Type_A,1
PROD_06472,166.9,46.1,133.0,73.4,Type_A,1
PROD_06473,175.2,35.8,85.8,68.3,Type_C,0
PROD_06474,195.5,59.9,105.2,70.9,Type_A,0
PROD_06475,163.4,48.6,103.7,90.2,Type_A,0
PROD_06476,178.5,42.9,99.1,74.8,Type_C,0
PROD_06477,147.9,52.9,86.5,56.6,Type_B,0
PROD_06478,187.1,43.2,91.9,75.4,Type_A,0
PROD_06479,162.7,38.8,146.5,61.1,Type_C,1
PROD_06480,175.0,36.0,61.3,79.0,Type_A,0
PROD_06481,216.9,45.9,116.8,81.8,Type_A,0
PROD_06482,173.6,47.2,53.1,54.2,Type_B,0
PROD_06483,178.9,40.5,74.0,84.0,Type_C,0
PROD_06484,183.2,49.0,42.5,62.9,Type_C,0
PROD_06485,183.5,46.2,142.2,78.6,Type_A,1
PROD_06486,183.7,49.9,107.4,88.5,Type_C,0
PROD_06487,156.8,56.1,79.8,73.5,Type_C,0
PROD_06488,204.5,38.5,135.3,71.9,Type_A,0
PROD_06489,176.2,52.0,98.3,85.7,Type_A,0
PROD_06490,161.6,53.1,112.7,71.1,Type_C,0
PROD_06491,171.8,48.8,76.1,86.6,Type_A,0
PROD_06492,172.8,60.4,137.2,65.1,Type_A,0
PROD_06493,181.7,66.3,99.3,74.5,Type_B,0
PROD_06494,168.8,59.7,48.6,67.5,Type_B,0
PROD_06495,167.9,53.2,126.8,73.7,Type_B,0
PROD_06496,176.7,64.3,90.5,74.4,Type_B,0
PROD_06497,194.6,40.0,101.8,100.0,Type_B,0
PROD_06498,178.7,51.3,71.9,92.2,Type_A,0
PROD_06499,167.3,47.2,54.8,81.0,Type_B,0
PROD_06500,151.5,38.5,135.5,67.3,Type_B,0
PROD_06501,186.3,39.5,87.2,72.6,Type_A,0
PROD_06502,186.4,49.6,73.1,86.3,Type_A,0
PROD_06503,176.8,51.1,107.7,69.4,Type_B,0
PROD_06504,181.1,57.7,42.5,56.7,Type_A,0
PROD_06505,150.3,41.5,56.6,81.7,Type_B,0
PROD_06506,185.4,43.1,104.5,74.9,Type_A,0
PROD_06507,199.7,40.6,61.2,71.9,Type_C,1
PROD_06508,193.1,44.0,70.5,84.4,Type_A,0
PROD_06509,225.4,25.6,54.2,71.3,Type_A,0
PROD_06510,220.6,51.1,99.4,74.6,Type_B,0
PROD_06511,193.4,64.6,143.7,79.0,Type_A,0
PROD_06512,206.3,48.1,119.2,77.5,Type_B,0
PROD_06513,140.9,56.7,163.5,59.0,Type_A,0
PROD_06514,201.5,63.3,129.8,78.0,Type_B,0
PROD_06515,196.6,25.9,95.8,74.8,Type_B,0
PROD_06516,214.3,46.3,89.1,75.6,Type_A,0
PROD_06517,230.0,65.5,107.9,94.8,Type_A,1
PROD_06518,174.2,40.7,73.4,58.0,Type_B,0
PROD_06519,162.8,61.7,89.1,83.1,Type_C,0
PROD_06520,176.7,58.4,76.1,87.3,Type_A,0
PROD_06521,159.8,41.1,120.5,99.7,Type_B,0
PROD_06522,184.6,49.9,52.9,90.5,Type_B,0
PROD_06523,159.2,46.5,91.5,66.7,Type_C,0
PROD_06524,161.1,30.0,84.8,,Type_B,0
PROD_06525,170.1,52.1,151.3,91.2,Type_C,0
PROD_06526,184.4,48.7,135.4,100.0,Type_C,0
PROD_06527,183.2,56.5,125.1,57.2,Type_B,1
PROD_06528,161.3,59.6,51.6,76.3,Type_A,0
PROD_06529,177.9,52.4,94.7,100.0,Type_C,0
PROD_06530,190.1,39.5,78.0,100.0,Type_C,0
PROD_06531,181.1,54.4,84.2,48.3,Type_B,0
PROD_06532,164.1,32.1,165.6,90.3,Type_C,1
PROD_06533,172.2,51.0,100.3,100.0,Type_B,0
PROD_06534,156.8,49.0,73.4,83.8,Type_B,0
PROD_06535,179.7,70.4,74.2,82.9,Type_A,0
PROD_06536,196.2,31.4,138.1,94.6,Type_C,0
PROD_06537,203.9,53.0,100.4,72.2,Type_A,0
PROD_06538,169.8,54.0,91.9,68.8,Type_C,0
PROD_06539,193.0,39.0,55.4,59.2,Type_A,0
PROD_06540,155.5,58.3,105.6,85.1,Type_B,0
PROD_06541,179.8,59.7,82.4,82.7,Type_B,0
PROD_06542,198.0,56.5,92.3,58.8,Type_C,1
PROD_06543,196.7,49.5,61.2,95.9,Type_C,0
PROD_06544,146.6,40.0,129.7,75.2,Type_A,0
PROD_06545,199.8,47.5,135.6,90.2,Type_B,0
PROD_06546,157.2,41.6,118.1,71.6,Type_C,0
PROD_06547,183.5,44.4,107.6,62.8,Type_C,0
PROD_06548,190.4,35.8,82.2,58.7,Type_A,0
PROD_06549,156.9,20.0,82.8,87.2,Type_B,0
PROD_06550,166.6,30.0,133.7,95.2,Type_B,0
PROD_06551,170.1,29.5,99.9,49.7,Type_A,1
PROD_06552,185.1,70.2,86.7,63.7,Type_A,0
PROD_06553,149.3,50.8,102.7,86.3,Type_C,0
PROD_06554,171.8,30.2,107.2,87.2,Type_A,0
PROD_06555,169.6,45.3,140.2,73.6,Type_C,0
PROD_06556,176.3,41.8,123.8,73.8,Type_A,0
PROD_06557,197.6,32.1,98.7,79.4,Type_A,0
PROD_06558,185.4,57.3,62.5,64.4,Type_C,0
PROD_06559,198.4,73.4,101.1,88.1,Type_A,0
PROD_06560,153.9,38.1,100.9,63.4,Type_C,0
PROD_06561,192.5,45.8,91.5,78.4,Type_A,1
PROD_06562,177.8,56.4,89.0,51.2,Type_C,1
PROD_06563,142.9,43.0,46.3,76.3,Type_A,0
PROD_06564,160.6,34.2,116.7,64.8,Type_A,0
PROD_06565,198.6,39.8,110.4,92.8,Type_C,0
PROD_06566,224.2,37.3,105.2,79.8,Type_A,0
PROD_06567,184.1,52.8,67.1,65.0,Type_B,0
PROD_06568,182.9,36.7,92.2,68.3,Type_A,0
PROD_06569,189.1,57.8,93.9,70.5,Type_B,0
PROD_06570,171.3,59.2,94.9,71.9,Type_A,0
PROD_06571,183.0,25.9,119.2,83.4,Type_B,0
PROD_06572,178.1,42.4,134.2,77.9,Type_A,0
PROD_06573,216.7,61.5,80.2,82.8,Type_A,0
PROD_06574,202.9,53.5,78.9,49.7,Type_A,0
PROD_06575,192.9,51.2,96.3,75.9,Type_A,0
PROD_06576,147.5,46.2,102.0,57.2,Type_B,1
PROD_06577,184.6,49.1,37.9,72.1,Type_A,0
PROD_06578,185.9,48.1,113.1,88.4,Type_B,0
PROD_06579,186.5,40.5,88.1,97.9,Type_C,0
PROD_06580,172.8,63.8,106.0,67.8,Type_C,0
PROD_06581,161.2,33.4,94.0,96.3,Type_A,0
PROD_06582,185.7,49.2,125.8,85.0,Type_A,0
PROD_06583,187.3,42.6,110.7,72.3,Type_C,0
PROD_06584,154.4,41.6,106.6,75.7,Type_C,0
PROD_06585,233.1,52.1,70.8,58.4,Type_B,1
PROD_06586,180.2,53.4,125.2,61.9,Type_C,0
PROD_06587,150.4,41.2,71.2,73.2,Type_A,0
PROD_06588,196.6,56.9,110.5,64.9,Type_A,0
PROD_06589,166.5,47.8,102.7,69.1,Type_B,0
PROD_06590,191.4,34.7,114.3,74.3,Type_C,1
PROD_06591,214.2,40.0,59.7,55.0,Type_A,0
PROD_06592,161.4,35.0,110.8,99.1,Type_B,0
PROD_06593,177.8,49.8,97.7,55.5,Type_B,0
PROD_06594,201.0,47.4,88.6,76.6,Type_A,1
PROD_06595,198.6,51.0,130.4,70.9,Type_B,0
PROD_06596,180.6,41.6,86.4,72.2,Type_B,0
PROD_06597,220.3,57.8,108.2,66.9,Type_A,1
PROD_06598,166.0,56.1,89.8,95.6,Type_B,0
PROD_06599,164.0,40.9,87.4,72.9,Type_B,0
PROD_06600,183.5,41.7,114.2,94.1,Type_A,0
PROD_06601,174.5,68.0,116.0,48.7,Type_A,0
PROD_06602,178.7,40.8,73.5,93.6,Type_B,0
PROD_06603,188.5,55.8,78.3,69.2,Type_B,0
PROD_06604,191.8,62.1,82.1,76.7,Type_A,0
PROD_06605,199.1,64.1,87.0,76.4,Type_B,0
PROD_06606,171.6,46.7,82.6,37.5,Type_B,0
PROD_06607,163.8,47.3,83.6,73.0,Type_C,0
PROD_06608,185.2,58.6,93.3,71.3,Type_C,0
PROD_06609,187.6,54.7,135.3,61.5,Type_C,0
PROD_06610,179.1,30.0,89.3,76.2,Type_A,0
PROD_06611,174.6,53.7,103.3,69.1,Type_B,0
PROD_06612,201.3,49.5,98.2,70.1,Type_B,0
PROD_06613,208.0,41.8,150.4,77.0,Type_C,0
PROD_06614,178.0,39.3,98.3,77.4,Type_C,0
PROD_06615,172.2,64.0,108.0,83.6,Type_A,0
PROD_06616,194.1,42.2,48.4,88.4,Type_B,1
PROD_06617,167.7,39.2,79.9,73.5,Type_A,0
PROD_06618,138.6,52.4,120.1,70.7,Type_A,0
PROD_06619,161.3,42.8,100.8,88.6,Type_A,0
PROD_06620,207.3,44.0,62.0,,Type_C,0
PROD_06621,177.5,48.3,59.8,63.1,Type_A,0
PROD_06622,203.7,53.8,64.9,63.7,Type_A,0
PROD_06623,148.7,43.0,100.7,81.2,Type_B,1
PROD_06624,183.2,40.0,116.7,62.8,Type_A,1
PROD_06625,159.4,59.9,101.6,75.8,Type_B,0
PROD_06626,154.7,49.9,128.0,72.4,Type_C,0
PROD_06627,193.1,48.1,141.4,96.0,Type_B,0
PROD_06628,214.9,48.4,95.3,71.8,Type_C,0
PROD_06629,148.4,57.2,75.5,67.7,Type_A,0
PROD_06630,161.4,60.4,101.0,67.0,Type_A,0
PROD_06631,171.6,62.1,78.2,64.4,Type_C,0
PROD_06632,178.0,46.9,79.8,91.9,Type_C,0
PROD_06633,172.8,57.5,121.0,85.7,Type_C,0
PROD_06634,120.0,54.4,121.0,68.7,Type_A,0
PROD_06635,167.9,46.7,52.8,77.2,Type_C,0
PROD_06636,184.5,57.2,73.7,81.1,Type_C,0
PROD_06637,240.4,74.9,114.9,77.6,Type_B,0
PROD_06638,147.8,57.7,144.1,86.1,Type_A,0
PROD_06639,176.9,63.0,52.4,85.8,Type_C,0
PROD_06640,210.7,30.7,95.8,53.9,Type_B,0
PROD_06641,191.1,65.5,101.4,68.4,Type_B,0
PROD_06642,187.3,50.5,111.1,67.3,Type_C,1
PROD_06643,194.2,49.2,155.4,78.8,Type_A,0
PROD_06644,168.5,54.8,114.0,76.5,Type_B,0
PROD_06645,180.3,60.2,98.2,80.7,Type_B,1
PROD_06646,222.6,51.8,87.1,71.1,Type_A,0
PROD_06647,178.7,46.3,93.9,100.0,Type_B,0
PROD_06648,194.1,38.2,147.4,79.5,Type_A,0
PROD_06649,206.6,49.4,113.8,58.1,Type_B,0
PROD_06650,171.2,48.2,60.4,91.1,Type_C,0
PROD_06651,181.7,44.4,158.4,78.0,Type_A,0
PROD_06652,181.4,57.7,83.6,82.6,Type_B,0
PROD_06653,176.4,66.3,101.4,90.2,Type_B,0
PROD_06654,188.1,43.1,58.2,57.6,Type_A,0
PROD_06655,172.2,37.6,98.2,48.1,Type_A,0
PROD_06656,151.9,53.5,90.8,75.5,Type_A,0
PROD_06657,174.2,53.4,88.8,96.3,Type_A,0
PROD_06658,172.4,53.3,74.0,79.7,Type_B,0
PROD_06659,189.5,62.0,174.0,75.1,Type_B,0
PROD_06660,160.0,61.5,96.7,66.1,Type_B,0
PROD_06661,226.5,46.0,110.3,64.5,Type_C,1
PROD_06662,155.4,44.2,93.6,87.5,Type_C,0
PROD_06663,204.9,63.8,143.5,73.8,Type_B,0
PROD_06664,200.5,68.9,79.0,73.4,Type_B,0
PROD_06665,149.6,49.4,116.7,69.9,Type_B,0
PROD_06666,182.4,52.6,137.4,75.7,Type_B,0
PROD_06667,166.7,59.4,118.7,73.6,Type_A,0
PROD_06668,162.0,52.3,93.1,87.2,Type_C,0
PROD_06669,193.6,47.6,64.4,66.5,Type_A,0
PROD_06670,169.2,59.0,60.4,86.5,Type_A,0
PROD_06671,184.9,49.4,118.3,53.2,Type_C,0
PROD_06672,181.0,55.1,131.5,36.6,Type_A,0
PROD_06673,157.4,47.9,84.2,69.7,Type_B,0
PROD_06674,191.8,57.7,121.5,83.2,Type_A,0
PROD_06675,176.4,44.1,83.2,60.2,Type_A,1
PROD_06676,210.8,27.0,105.0,73.0,Type_B,0
PROD_06677,199.0,46.0,112.9,87.4,Type_A,0
PROD_06678,188.1,58.7,93.7,85.3,Type_B,1
PROD_06679,188.2,46.4,109.9,95.7,Type_C,0
PROD_06680,195.3,49.4,122.7,79.7,Type_B,0
PROD_06681,198.5,41.4,71.2,69.7,Type_B,0
PROD_06682,212.9,57.0,45.6,62.2,Type_A,0
PROD_06683,196.8,65.8,83.8,74.2,Type_C,0
PROD_06684,206.3,54.4,126.3,,Type_A,0
PROD_06685,174.9,36.4,94.1,71.2,Type_A,0
PROD_06686,170.6,51.4,50.3,67.2,Type_B,0
PROD_06687,184.6,39.5,131.0,87.3,Type_B,1
PROD_06688,170.3,58.3,102.9,54.2,Type_C,0
PROD_06689,201.1,49.6,109.4,52.9,Type_C,1
PROD_06690,140.4,43.4,129.2,64.5,Type_A,0
PROD_06691,173.4,54.8,133.4,80.8,Type_A,0
PROD_06692,174.3,65.5,105.2,83.6,Type_B,0
PROD_06693,199.2,38.6,99.9,79.9,Type_A,0
PROD_06694,140.7,47.3,86.8,81.8,Type_A,0
PROD_06695,191.2,52.7,91.0,74.3,Type_C,0
PROD_06696,187.4,52.7,124.5,74.0,Type_A,1
PROD_06697,200.8,57.8,59.1,93.8,Type_C,0
PROD_06698,162.5,60.7,127.8,64.3,Type_B,0
PROD_06699,168.0,53.0,162.9,46.2,Type_A,0
PROD_06700,177.6,22.9,65.0,97.6,Type_B,1
PROD_06701,166.0,51.3,82.5,67.2,Type_B,0
PROD_06702,164.5,62.1,71.1,79.1,Type_B,0
PROD_06703,140.4,46.0,86.7,79.6,Type_A,0
PROD_06704,224.7,62.2,111.9,66.4,Type_A,0
PROD_06705,177.7,39.9,108.2,69.0,Type_A,0
PROD_06706,174.9,56.3,114.1,87.0,Type_C,0
PROD_06707,178.2,52.8,135.6,64.0,Type_A,0
PROD_06708,232.6,54.6,102.0,100.0,Type_B,0
PROD_06709,156.7,52.1,142.0,95.3,Type_B,0
PROD_06710,165.0,44.7,112.7,58.5,Type_A,1
PROD_06711,157.9,46.1,91.1,75.6,Type_C,1
PROD_06712,166.8,40.1,108.3,,Type_B,0
PROD_06713,212.7,43.6,72.6,84.4,Type_B,0
PROD_06714,220.9,35.5,99.4,87.4,Type_B,0
PROD_06715,165.1,46.6,95.1,86.0,Type_A,0
PROD_06716,184.8,28.8,95.2,90.1,Type_B,0
PROD_06717,213.4,44.5,155.6,72.6,Type_A,0
PROD_06718,201.6,67.5,113.5,94.7,Type_A,0
PROD_06719,190.4,34.7,148.7,63.9,Type_C,1
PROD_06720,177.6,42.2,99.8,82.3,Type_C,0
PROD_06721,177.4,63.2,81.4,59.3,Type_C,1
PROD_06722,188.1,41.9,129.8,87.9,Type_C,0
PROD_06723,182.3,52.8,76.0,75.0,Type_B,0
PROD_06724,164.8,63.7,109.7,90.9,Type_A,0
PROD_06725,170.4,50.1,96.6,65.0,Type_B,0
PROD_06726,226.2,50.1,61.8,73.0,Type_B,0
PROD_06727,180.9,35.2,101.0,72.5,Type_A,0
PROD_06728,188.0,48.9,101.4,64.3,Type_C,0
PROD_06729,182.0,51.8,91.5,61.0,Type_A,0
PROD_06730,187.5,27.6,105.0,68.8,Type_B,0
PROD_06731,144.6,66.2,102.4,81.0,Type_C,0
PROD_06732,184.3,48.9,97.3,68.3,Type_A,0
PROD_06733,168.4,45.5,95.0,84.8,Type_A,0
PROD_06734,216.0,35.8,64.0,69.9,Type_C,0
PROD_06735,191.0,40.4,83.5,77.4,Type_A,0
PROD_06736,185.4,52.9,110.2,81.8,Type_B,0
PROD_06737,185.2,57.5,115.4,90.9,Type_B,0
PROD_06738,198.4,60.2,113.4,66.3,Type_A,0
PROD_06739,153.9,50.3,78.5,81.2,Type_B,0
PROD_06740,181.8,56.3,75.8,70.7,Type_B,0
PROD_06741,194.5,58.6,90.5,84.9,Type_C,1
PROD_06742,173.4,74.2,100.7,75.2,Type_A,0
PROD_06743,174.5,36.8,107.9,65.8,Type_A,0
PROD_06744,182.0,62.1,95.2,89.7,Type_A,0
PROD_06745,155.0,37.4,98.1,62.2,Type_A,0
PROD_06746,195.9,47.2,161.0,69.7,Type_A,0
PROD_06747,158.3,40.1,130.9,55.0,Type_C,0
PROD_06748,171.8,61.5,140.0,68.2,Type_B,0
PROD_06749,173.1,39.6,105.6,76.9,Type_B,0
PROD_06750,186.1,66.0,130.2,59.9,Type_B,1
PROD_06751,213.4,54.4,86.4,63.3,Type_C,0
PROD_06752,191.6,39.7,71.6,83.3,Type_B,0
PROD_06753,164.4,69.4,98.3,71.2,Type_B,0
PROD_06754,155.9,57.8,126.5,89.6,Type_C,0
PROD_06755,188.6,51.6,54.4,78.0,Type_A,0
PROD_06756,162.8,60.9,77.7,78.9,Type_B,0
PROD_06757,199.1,57.1,97.4,54.5,Type_A,0
PROD_06758,192.6,59.2,92.9,94.2,Type_C,0
PROD_06759,184.7,39.5,110.0,78.7,Type_B,0
PROD_06760,156.8,55.6,187.1,58.8,Type_B,0
PROD_06761,236.6,51.3,125.6,47.8,Type_B,0
PROD_06762,163.8,63.6,120.9,71.8,Type_A,0
PROD_06763,195.3,44.8,115.1,72.3,Type_C,0
PROD_06764,155.4,61.5,62.5,87.4,Type_B,0
PROD_06765,202.2,44.1,115.9,63.0,Type_A,0
PROD_06766,176.3,44.3,114.4,84.5,Type_A,0
PROD_06767,181.0,45.0,121.8,79.2,Type_B,0
PROD_06768,172.7,42.8,108.9,78.1,Type_A,0
PROD_06769,214.4,37.5,135.1,97.2,Type_B,0
PROD_06770,196.0,58.0,141.9,83.7,Type_A,0
PROD_06771,170.6,52.7,145.7,75.8,Type_A,0
PROD_06772,169.1,45.2,90.2,62.8,Type_B,0
PROD_06773,195.4,55.0,60.7,90.9,Type_C,0
PROD_06774,227.2,25.2,148.2,77.0,Type_B,0
PROD_06775,176.9,52.9,74.4,93.6,Type_B,0
PROD_06776,192.1,47.1,101.5,,Type_A,0
PROD_06777,202.7,61.7,136.2,86.2,Type_B,0
PROD_06778,179.3,55.9,102.2,60.2,Type_B,0
PROD_06779,180.7,54.4,131.9,68.9,Type_C,0
PROD_06780,166.9,39.6,56.4,89.9,Type_B,0
PROD_06781,185.8,66.3,95.3,80.0,Type_A,0
PROD_06782,168.4,59.9,73.0,80.9,Type_C,0
PROD_06783,164.9,63.3,127.1,76.4,Type_A,1
PROD_06784,157.7,40.6,152.8,69.4,Type_B,0
PROD_06785,181.1,43.3,90.9,65.1,Type_C,0
PROD_06786,164.1,56.9,74.0,54.7,Type_B,0
PROD_06787,186.4,46.3,85.7,79.8,Type_A,0
PROD_06788,199.3,63.8,99.0,61.2,Type_B,0
PROD_06789,162.5,51.1,81.5,93.6,Type_B,0
PROD_06790,192.0,67.8,67.6,90.3,Type_A,0
PROD_06791,186.0,44.9,64.6,65.3,Type_C,0
PROD_06792,200.4,46.3,103.3,87.6,Type_A,0
PROD_06793,184.6,26.6,47.7,88.2,Type_A,0
PROD_06794,177.1,36.8,71.1,77.1,Type_A,0
PROD_06795,203.1,61.2,131.2,82.3,Type_C,0
PROD_06796,189.1,58.7,94.4,66.4,Type_A,0
PROD_06797,195.0,44.6,63.0,62.3,Type_A,0
PROD_06798,187.2,49.4,134.2,85.3,Type_A,0
PROD_06799,155.3,46.3,116.6,100.0,Type_C,0
PROD_06800,146.2,49.2,90.8,52.9,Type_B,1
PROD_06801,161.3,37.2,99.8,85.7,Type_B,0
PROD_06802,169.1,57.5,119.5,61.3,Type_A,0
