Booking_ID,Lead_Time,Room_Price,Special_Requests,Deposit_Type,Customer_Type,Is_Canceled
BKG_05096,175,201649.0,0,Refundable,Transient,0
BKG_05097,76,84501.0,0,Non_Refund,Corporate,0
BKG_05098,114,50000.0,0,No_Deposit,Transient,1
BKG_05099,111,139328.0,0,Non_Refund,Group,0
BKG_05100,249,173427.0,1,No_Deposit,Group,0
BKG_05101,203,157613.0,2,No_Deposit,Transient,0
BKG_05102,147,211610.0,3,No_Deposit,Group,0
BKG_05103,35,171869.0,0,No_Deposit,Transient,1
BKG_05104,26,121808.0,0,No_Deposit,Corporate,0
BKG_05105,238,50000.0,1,No_Deposit,Transient,0
BKG_05106,14,138134.0,1,Non_Refund,Transient,0
BKG_05107,45,201398.0,0,No_Deposit,Group,0
BKG_05108,216,130398.0,0,No_Deposit,Group,1
BKG_05109,233,151416.0,0,No_Deposit,Transient,0
BKG_05110,193,171068.0,0,No_Deposit,Transient,0
BKG_05111,51,99235.0,0,No_Deposit,Transient,0
BKG_05112,214,181162.0,3,No_Deposit,Group,0
BKG_05113,151,231856.0,0,No_Deposit,Transient,1
BKG_05114,275,141359.0,3,No_Deposit,Transient,1
BKG_05115,76,93547.0,2,No_Deposit,Corporate,0
BKG_05116,220,146670.0,0,Refundable,Group,1
BKG_05117,187,50000.0,1,No_Deposit,Transient,0
BKG_05118,289,166845.0,1,Non_Refund,Group,0
BKG_05119,28,172614.0,0,Non_Refund,Corporate,0
BKG_05120,180,233782.0,0,No_Deposit,Transient,0
BKG_05121,253,140300.0,1,No_Deposit,Corporate,0
BKG_05122,126,170424.0,1,No_Deposit,Corporate,0
BKG_05123,177,106936.0,1,No_Deposit,Transient,0
BKG_05124,37,132179.0,0,No_Deposit,Transient,0
BKG_05125,99,73741.0,0,No_Deposit,Corporate,0
BKG_05126,98,140261.0,0,No_Deposit,Transient,0
BKG_05127,127,134735.0,0,No_Deposit,Transient,1
BKG_05128,168,164960.0,1,No_Deposit,Transient,1
BKG_05129,80,118820.0,2,Refundable,Transient,0
BKG_05130,294,154167.0,1,No_Deposit,Transient,0
BKG_05131,126,133331.0,1,No_Deposit,Transient,0
BKG_05132,150,133425.0,1,Non_Refund,Transient,0
BKG_05133,16,154018.0,1,Non_Refund,Transient,0
BKG_05134,28,152026.0,1,No_Deposit,Transient,0
BKG_05135,173,188059.0,0,No_Deposit,Corporate,0
BKG_05136,46,143968.0,3,No_Deposit,Corporate,0
BKG_05137,236,132506.0,0,No_Deposit,Transient,1
BKG_05138,214,140960.0,0,No_Deposit,Group,0
BKG_05139,85,114267.0,0,No_Deposit,Corporate,1
BKG_05140,282,132004.0,0,No_Deposit,Corporate,0
BKG_05141,232,251558.0,1,Refundable,Transient,0
BKG_05142,85,104366.0,0,No_Deposit,Transient,0
BKG_05143,65,136067.0,2,No_Deposit,Group,0
BKG_05144,134,130626.0,0,Refundable,Transient,0
BKG_05145,151,137641.0,0,No_Deposit,Corporate,0
BKG_05146,115,133438.0,0,No_Deposit,Transient,0
BKG_05147,64,163962.0,1,No_Deposit,Group,0
BKG_05148,158,64491.0,2,Refundable,Transient,1
BKG_05149,77,201859.0,0,No_Deposit,Transient,0
BKG_05150,146,181629.0,0,No_Deposit,Corporate,1
BKG_05151,225,87856.0,3,Non_Refund,Transient,0
BKG_05152,103,50000.0,0,No_Deposit,Transient,1
BKG_05153,88,101146.0,0,Non_Refund,Transient,0
BKG_05154,168,137867.0,0,Refundable,Transient,1
BKG_05155,170,279015.0,0,No_Deposit,Transient,1
BKG_05156,135,177163.0,0,No_Deposit,Corporate,0
BKG_05157,50,59621.0,0,Non_Refund,Corporate,0
BKG_05158,134,115517.0,2,No_Deposit,Group,1
BKG_05159,137,147339.0,1,Non_Refund,Transient,0
BKG_05160,245,162684.0,2,No_Deposit,Transient,0
BKG_05161,109,84263.0,1,No_Deposit,Group,1
BKG_05162,287,143250.0,1,No_Deposit,Group,1
BKG_05163,21,114118.0,1,No_Deposit,Corporate,0
BKG_05164,90,94812.0,2,No_Deposit,Transient,0
BKG_05165,296,162980.0,0,No_Deposit,Group,1
BKG_05166,112,188694.0,0,No_Deposit,Transient,0
BKG_05167,77,192052.0,1,No_Deposit,Transient,0
BKG_05168,177,178719.0,3,Non_Refund,Corporate,0
BKG_05169,148,125132.0,3,Non_Refund,Transient,0
BKG_05170,101,185727.0,1,No_Deposit,Transient,0
BKG_05171,246,165453.0,0,No_Deposit,Corporate,0
BKG_05172,117,156697.0,0,No_Deposit,Corporate,1
BKG_05173,92,119415.0,2,No_Deposit,Group,0
BKG_05174,28,125156.0,0,No_Deposit,Transient,0
BKG_05175,25,153694.0,0,Non_Refund,Transient,0
BKG_05176,58,271994.0,2,No_Deposit,Transient,0
BKG_05177,297,165062.0,0,Non_Refund,Group,0
BKG_05178,134,119441.0,1,Non_Refund,Transient,0
BKG_05179,249,108381.0,1,No_Deposit,Transient,1
BKG_05180,38,125412.0,0,No_Deposit,Transient,0
BKG_05181,75,258865.0,0,No_Deposit,Transient,1
BKG_05182,142,130037.0,0,No_Deposit,Group,0
BKG_05183,168,195344.0,1,No_Deposit,Transient,0
BKG_05184,259,131204.0,0,No_Deposit,Corporate,0
BKG_05185,225,163059.0,0,No_Deposit,Transient,1
BKG_05186,152,189587.0,3,No_Deposit,Transient,0
BKG_05187,19,121405.0,0,No_Deposit,Group,0
BKG_05188,146,117944.0,0,No_Deposit,Corporate,1
BKG_05189,241,232943.0,0,No_Deposit,Corporate,1
BKG_05190,237,199230.0,0,No_Deposit,Corporate,0
BKG_05191,35,189534.0,3,No_Deposit,Transient,0
BKG_05192,190,189364.0,0,Non_Refund,Transient,0
BKG_05193,1,172979.0,0,Non_Refund,Transient,0
BKG_05194,153,250889.0,2,No_Deposit,Group,0
BKG_05195,126,152195.0,1,No_Deposit,Transient,0
BKG_05196,226,178863.0,0,Non_Refund,Transient,0
BKG_05197,221,77454.0,2,No_Deposit,Group,0
BKG_05198,211,108752.0,1,No_Deposit,Transient,1
BKG_05199,25,89959.0,0,Non_Refund,Transient,0
BKG_05200,16,213703.0,1,No_Deposit,Transient,0
BKG_05201,182,50000.0,2,No_Deposit,Group,1
BKG_05202,129,129884.0,0,Refundable,Group,1
BKG_05203,42,,1,No_Deposit,Transient,0
BKG_05204,236,108436.0,3,Refundable,Transient,1
BKG_05205,34,125453.0,1,No_Deposit,Transient,0
BKG_05206,45,219244.0,0,No_Deposit,Transient,0
BKG_05207,134,169831.0,0,No_Deposit,Transient,0
BKG_05208,21,108343.0,1,Non_Refund,Transient,0
BKG_05209,122,203298.0,0,No_Deposit,Group,1
BKG_05210,70,150892.0,3,No_Deposit,Transient,0
BKG_05211,48,151878.0,0,Non_Refund,Corporate,0
BKG_05212,39,89866.0,0,No_Deposit,Transient,1
BKG_05213,287,100499.0,1,No_Deposit,Transient,0
BKG_05214,10,108745.0,1,No_Deposit,Transient,0
BKG_05215,30,152323.0,0,No_Deposit,Corporate,0
BKG_05216,244,153894.0,0,Non_Refund,Corporate,0
BKG_05217,274,227205.0,1,No_Deposit,Transient,0
BKG_05218,88,169253.0,2,No_Deposit,Transient,0
BKG_05219,244,50000.0,1,No_Deposit,Group,0
BKG_05220,15,163132.0,0,No_Deposit,Corporate,0
BKG_05221,4,77499.0,0,No_Deposit,Corporate,0
BKG_05222,191,101701.0,2,No_Deposit,Transient,0
BKG_05223,168,109392.0,2,Refundable,Corporate,0
BKG_05224,9,116833.0,0,Non_Refund,Transient,0
BKG_05225,109,81243.0,1,No_Deposit,Transient,1
BKG_05226,137,160174.0,0,No_Deposit,Transient,1
BKG_05227,154,79460.0,1,No_Deposit,Transient,0
BKG_05228,209,,2,No_Deposit,Transient,0
BKG_05229,272,261849.0,0,No_Deposit,Transient,1
BKG_05230,143,83532.0,1,No_Deposit,Transient,0
BKG_05231,99,135774.0,0,No_Deposit,Corporate,0
BKG_05232,69,50000.0,0,No_Deposit,Group,0
BKG_05233,247,134953.0,1,Refundable,Transient,0
BKG_05234,261,182136.0,0,No_Deposit,Transient,1
BKG_05235,276,186032.0,1,No_Deposit,Transient,1
BKG_05236,79,153868.0,0,No_Deposit,Transient,0
BKG_05237,146,194463.0,1,No_Deposit,Transient,0
BKG_05238,111,277303.0,0,Refundable,Transient,1
BKG_05239,258,235615.0,1,No_Deposit,Transient,0
BKG_05240,93,123874.0,1,Refundable,Group,0
BKG_05241,13,77445.0,3,No_Deposit,Group,0
BKG_05242,260,129692.0,2,No_Deposit,Corporate,0
BKG_05243,109,102651.0,0,No_Deposit,Transient,1
BKG_05244,189,172567.0,0,Non_Refund,Corporate,0
BKG_05245,95,90940.0,1,No_Deposit,Transient,0
BKG_05246,105,146359.0,1,Refundable,Transient,0
BKG_05247,8,191901.0,0,No_Deposit,Group,0
BKG_05248,67,144965.0,0,No_Deposit,Corporate,1
BKG_05249,191,102684.0,1,No_Deposit,Corporate,0
BKG_05250,256,208741.0,2,No_Deposit,Transient,0
BKG_05251,9,56051.0,2,No_Deposit,Group,0
BKG_05252,117,133610.0,0,Non_Refund,Corporate,0
BKG_05253,267,147917.0,0,No_Deposit,Transient,0
BKG_05254,99,150795.0,0,No_Deposit,Transient,0
BKG_05255,298,159025.0,0,No_Deposit,Transient,1
BKG_05256,164,180522.0,1,No_Deposit,Transient,0
BKG_05257,141,148230.0,1,No_Deposit,Corporate,0
BKG_05258,268,131597.0,0,No_Deposit,Transient,0
BKG_05259,37,129621.0,0,Non_Refund,Group,0
BKG_05260,74,119424.0,0,No_Deposit,Group,0
BKG_05261,73,189377.0,2,Non_Refund,Transient,0
BKG_05262,199,117674.0,0,No_Deposit,Transient,1
BKG_05263,130,192339.0,0,No_Deposit,Transient,0
BKG_05264,246,150950.0,1,No_Deposit,Transient,0
BKG_05265,60,123937.0,1,Non_Refund,Transient,0
BKG_05266,279,180920.0,2,Non_Refund,Transient,0
BKG_05267,103,113627.0,0,No_Deposit,Group,0
BKG_05268,296,181909.0,1,No_Deposit,Group,1
BKG_05269,151,160636.0,0,No_Deposit,Group,1
BKG_05270,157,120184.0,2,Non_Refund,Corporate,0
BKG_05271,206,176432.0,1,Non_Refund,Group,0
BKG_05272,179,177329.0,2,No_Deposit,Transient,0
BKG_05273,197,207876.0,0,No_Deposit,Transient,0
BKG_05274,223,198307.0,1,Non_Refund,Corporate,0
BKG_05275,89,174564.0,0,No_Deposit,Group,1
BKG_05276,287,93620.0,0,No_Deposit,Transient,0
BKG_05277,276,272429.0,0,No_Deposit,Transient,1
BKG_05278,236,79819.0,1,No_Deposit,Transient,0
BKG_05279,183,197463.0,0,Refundable,Transient,1
BKG_05280,209,171564.0,2,Refundable,Transient,0
BKG_05281,130,91293.0,1,No_Deposit,Transient,0
BKG_05282,153,143785.0,0,No_Deposit,Group,1
BKG_05283,13,146062.0,1,Non_Refund,Group,0
BKG_05284,122,215279.0,0,No_Deposit,Group,1
BKG_05285,220,114334.0,0,No_Deposit,Transient,0
BKG_05286,106,136903.0,1,No_Deposit,Transient,0
BKG_05287,70,50000.0,2,No_Deposit,Transient,0
BKG_05288,195,236738.0,0,No_Deposit,Group,1
BKG_05289,186,96477.0,2,No_Deposit,Transient,0
BKG_05290,99,166346.0,1,No_Deposit,Transient,0
BKG_05291,82,144930.0,0,Non_Refund,Transient,0
BKG_05292,75,145100.0,1,Refundable,Transient,0
BKG_05293,192,190493.0,1,Non_Refund,Transient,0
BKG_05294,214,233563.0,0,No_Deposit,Corporate,1
BKG_05295,144,162575.0,2,No_Deposit,Transient,0
BKG_05296,216,182754.0,1,Non_Refund,Transient,0
BKG_05297,15,166445.0,0,Refundable,Transient,0
BKG_05298,217,200877.0,3,No_Deposit,Corporate,0
BKG_05299,35,126854.0,0,No_Deposit,Transient,0
BKG_05300,183,203770.0,2,No_Deposit,Group,1
BKG_05301,270,205525.0,0,No_Deposit,Transient,0
BKG_05302,100,204127.0,1,No_Deposit,Transient,0
BKG_05303,7,116993.0,0,Refundable,Transient,0
BKG_05304,30,141583.0,1,No_Deposit,Transient,0
BKG_05305,144,161973.0,0,No_Deposit,Corporate,1
BKG_05306,111,81458.0,0,Refundable,Group,0
BKG_05307,232,229746.0,0,No_Deposit,Group,1
BKG_05308,179,149386.0,2,Non_Refund,Transient,0
BKG_05309,72,164196.0,0,No_Deposit,Transient,1
BKG_05310,210,121150.0,1,Refundable,Group,0
BKG_05311,220,83656.0,2,No_Deposit,Transient,1
BKG_05312,80,119799.0,2,Refundable,Corporate,0
BKG_05313,83,160960.0,0,No_Deposit,Group,0
BKG_05314,42,183671.0,2,No_Deposit,Transient,0
BKG_05315,273,158090.0,0,No_Deposit,Transient,0
BKG_05316,191,167336.0,1,No_Deposit,Corporate,0
BKG_05317,173,133149.0,1,No_Deposit,Transient,0
BKG_05318,7,174812.0,0,Refundable,Transient,0
BKG_05319,155,224142.0,0,No_Deposit,Transient,0
BKG_05320,10,185239.0,0,No_Deposit,Transient,0
BKG_05321,34,190477.0,0,No_Deposit,Corporate,0
BKG_05322,36,164701.0,2,Non_Refund,Transient,0
BKG_05323,6,74842.0,0,No_Deposit,Corporate,0
BKG_05324,215,97767.0,2,Refundable,Group,1
BKG_05325,134,172744.0,0,No_Deposit,Transient,1
BKG_05326,285,149453.0,3,No_Deposit,Corporate,0
BKG_05327,126,171992.0,1,No_Deposit,Transient,0
BKG_05328,174,233821.0,2,Non_Refund,Corporate,0
BKG_05329,152,186302.0,0,No_Deposit,Group,0
BKG_05330,26,212944.0,1,Non_Refund,Transient,0
BKG_05331,115,154734.0,0,No_Deposit,Corporate,1
BKG_05332,284,109639.0,0,No_Deposit,Transient,0
BKG_05333,75,147107.0,1,Refundable,Corporate,0
BKG_05334,166,109762.0,1,No_Deposit,Corporate,0
BKG_05335,189,227915.0,0,No_Deposit,Corporate,0
BKG_05336,78,189520.0,1,Non_Refund,Transient,0
BKG_05337,90,176026.0,1,No_Deposit,Corporate,0
BKG_05338,176,211797.0,0,No_Deposit,Corporate,1
BKG_05339,21,50000.0,1,No_Deposit,Transient,0
BKG_05340,54,179407.0,1,Refundable,Transient,0
BKG_05341,184,84468.0,0,Non_Refund,Transient,0
BKG_05342,222,149637.0,1,No_Deposit,Transient,0
BKG_05343,179,134415.0,1,No_Deposit,Transient,0
BKG_05344,276,183087.0,2,No_Deposit,Transient,0
BKG_05345,112,161409.0,0,Non_Refund,Group,0
BKG_05346,224,217256.0,2,No_Deposit,Group,0
BKG_05347,214,119905.0,0,Non_Refund,Group,0
BKG_05348,59,185456.0,0,No_Deposit,Group,1
BKG_05349,109,158111.0,0,No_Deposit,Transient,0
BKG_05350,157,68235.0,2,No_Deposit,Transient,1
BKG_05351,191,104069.0,1,No_Deposit,Group,0
BKG_05352,200,142506.0,0,Non_Refund,Corporate,0
BKG_05353,196,205615.0,0,Non_Refund,Transient,0
BKG_05354,35,173186.0,0,No_Deposit,Transient,0
BKG_05355,246,91625.0,0,No_Deposit,Transient,0
BKG_05356,237,142984.0,1,Non_Refund,Transient,0
BKG_05357,104,250890.0,1,No_Deposit,Transient,0
BKG_05358,7,155561.0,2,No_Deposit,Group,0
BKG_05359,283,133634.0,3,No_Deposit,Corporate,0
BKG_05360,1,174587.0,1,Non_Refund,Transient,0
BKG_05361,219,188170.0,0,No_Deposit,Transient,0
BKG_05362,230,127192.0,0,Non_Refund,Group,0
BKG_05363,172,175129.0,1,Non_Refund,Transient,0
BKG_05364,87,133556.0,0,Non_Refund,Corporate,0
BKG_05365,41,185966.0,1,Refundable,Transient,0
BKG_05366,123,158485.0,3,Non_Refund,Transient,0
BKG_05367,298,174098.0,2,No_Deposit,Transient,0
BKG_05368,178,112041.0,0,No_Deposit,Group,0
BKG_05369,63,108936.0,0,No_Deposit,Transient,0
BKG_05370,165,197275.0,2,No_Deposit,Transient,0
BKG_05371,187,146030.0,2,No_Deposit,Transient,0
BKG_05372,209,164252.0,0,No_Deposit,Corporate,0
BKG_05373,227,134680.0,1,No_Deposit,Corporate,0
BKG_05374,48,194936.0,1,No_Deposit,Transient,0
BKG_05375,224,119610.0,0,Non_Refund,Transient,0
BKG_05376,3,143220.0,0,Non_Refund,Corporate,0
BKG_05377,175,189300.0,2,Refundable,Corporate,1
BKG_05378,99,208648.0,1,No_Deposit,Group,0
BKG_05379,116,123812.0,0,No_Deposit,Corporate,1
BKG_05380,270,247984.0,1,No_Deposit,Corporate,1
BKG_05381,253,165662.0,1,No_Deposit,Transient,0
BKG_05382,95,97854.0,2,No_Deposit,Transient,0
BKG_05383,273,168453.0,0,No_Deposit,Group,0
BKG_05384,24,130850.0,3,No_Deposit,Transient,0
BKG_05385,116,171703.0,0,Non_Refund,Transient,0
BKG_05386,151,147857.0,1,Non_Refund,Corporate,0
BKG_05387,50,153714.0,1,No_Deposit,Transient,0
BKG_05388,206,104420.0,0,No_Deposit,Corporate,0
BKG_05389,79,199503.0,0,No_Deposit,Transient,0
BKG_05390,70,92194.0,2,No_Deposit,Transient,0
BKG_05391,27,94562.0,1,Refundable,Transient,0
BKG_05392,271,168368.0,0,Non_Refund,Group,0
BKG_05393,50,230142.0,0,No_Deposit,Group,1
BKG_05394,292,132370.0,0,No_Deposit,Transient,1
BKG_05395,247,,0,No_Deposit,Transient,0
BKG_05396,264,203667.0,3,No_Deposit,Transient,0
BKG_05397,79,190734.0,1,Refundable,Transient,0
BKG_05398,190,134440.0,3,Non_Refund,Transient,0
BKG_05399,47,95448.0,0,No_Deposit,Transient,0
BKG_05400,189,50000.0,1,No_Deposit,Corporate,0
BKG_05401,256,136858.0,0,Non_Refund,Corporate,0
BKG_05402,222,208904.0,1,No_Deposit,Transient,0
BKG_05403,241,93792.0,0,No_Deposit,Corporate,1
BKG_05404,269,185010.0,0,No_Deposit,Transient,0
BKG_05405,1,102492.0,1,No_Deposit,Transient,0
BKG_05406,34,155304.0,0,No_Deposit,Corporate,0
BKG_05407,79,185390.0,1,No_Deposit,Transient,0
BKG_05408,236,117025.0,1,No_Deposit,Transient,1
BKG_05409,98,158524.0,1,No_Deposit,Transient,0
BKG_05410,82,129245.0,3,No_Deposit,Group,0
BKG_05411,192,185257.0,0,Non_Refund,Corporate,0
BKG_05412,253,161766.0,0,No_Deposit,Transient,0
BKG_05413,38,152825.0,2,Non_Refund,Group,0
BKG_05414,14,227917.0,1,No_Deposit,Transient,0
BKG_05415,209,183115.0,0,No_Deposit,Group,1
BKG_05416,89,115482.0,2,Non_Refund,Corporate,0
BKG_05417,56,145707.0,0,No_Deposit,Transient,0
BKG_05418,94,146205.0,0,No_Deposit,Corporate,0
BKG_05419,93,154016.0,0,No_Deposit,Corporate,0
BKG_05420,85,276225.0,0,No_Deposit,Group,0
BKG_05421,245,168543.0,0,Non_Refund,Group,0
BKG_05422,22,50000.0,0,No_Deposit,Transient,0
BKG_05423,291,122860.0,0,No_Deposit,Transient,1
BKG_05424,272,53381.0,0,No_Deposit,Transient,1
BKG_05425,122,133510.0,0,No_Deposit,Transient,0
BKG_05426,128,50634.0,1,Non_Refund,Transient,0
BKG_05427,113,106420.0,0,No_Deposit,Transient,0
BKG_05428,273,73964.0,0,No_Deposit,Transient,0
BKG_05429,130,169208.0,0,No_Deposit,Corporate,0
BKG_05430,132,150027.0,0,No_Deposit,Group,1
BKG_05431,85,165148.0,0,No_Deposit,Transient,0
BKG_05432,81,144772.0,0,No_Deposit,Transient,0
BKG_05433,69,80285.0,1,No_Deposit,Transient,0
BKG_05434,148,175676.0,1,Non_Refund,Group,0
BKG_05435,16,246111.0,2,Non_Refund,Transient,0
BKG_05436,105,170461.0,1,No_Deposit,Group,0
BKG_05437,165,128704.0,0,No_Deposit,Group,0
BKG_05438,201,78597.0,0,No_Deposit,Group,0
BKG_05439,197,104597.0,1,No_Deposit,Transient,0
BKG_05440,185,172652.0,0,Non_Refund,Transient,0
BKG_05441,265,203656.0,0,Refundable,Group,0
BKG_05442,100,163043.0,0,No_Deposit,Transient,0
BKG_05443,214,189994.0,1,No_Deposit,Transient,0
BKG_05444,278,185384.0,2,No_Deposit,Transient,0
BKG_05445,162,175327.0,2,No_Deposit,Transient,1
BKG_05446,157,117076.0,0,No_Deposit,Group,0
BKG_05447,251,158696.0,0,No_Deposit,Transient,1
BKG_05448,97,107581.0,2,No_Deposit,Corporate,0
BKG_05449,18,150871.0,1,No_Deposit,Corporate,0
BKG_05450,97,166543.0,0,No_Deposit,Transient,0
BKG_05451,1,233939.0,1,No_Deposit,Corporate,0
BKG_05452,216,84513.0,1,Non_Refund,Group,0
BKG_05453,132,174075.0,3,Non_Refund,Group,0
BKG_05454,260,224062.0,1,Refundable,Corporate,0
BKG_05455,125,187942.0,0,No_Deposit,Transient,1
BKG_05456,82,191647.0,1,No_Deposit,Transient,0
BKG_05457,283,179385.0,2,No_Deposit,Transient,0
BKG_05458,171,214917.0,1,Non_Refund,Transient,0
BKG_05459,59,95626.0,1,No_Deposit,Transient,0
BKG_05460,32,80704.0,3,No_Deposit,Transient,0
BKG_05461,161,149683.0,1,No_Deposit,Transient,0
BKG_05462,284,50000.0,0,Refundable,Transient,0
BKG_05463,106,211532.0,1,Non_Refund,Transient,0
BKG_05464,105,211036.0,1,No_Deposit,Transient,0
BKG_05465,228,128332.0,0,Non_Refund,Corporate,0
BKG_05466,188,131461.0,0,No_Deposit,Transient,0
BKG_05467,70,146383.0,1,No_Deposit,Corporate,0
BKG_05468,290,152601.0,0,Non_Refund,Group,0
BKG_05469,87,156359.0,1,No_Deposit,Transient,0
BKG_05470,56,177912.0,0,No_Deposit,Group,0
BKG_05471,113,141369.0,3,Non_Refund,Corporate,0
BKG_05472,13,197160.0,0,No_Deposit,Transient,0
BKG_05473,18,,0,Refundable,Transient,0
BKG_05474,182,119652.0,0,No_Deposit,Group,0
BKG_05475,113,216756.0,1,No_Deposit,Transient,0
BKG_05476,229,82087.0,0,No_Deposit,Transient,0
BKG_05477,171,145392.0,0,Non_Refund,Group,0
BKG_05478,295,198346.0,1,No_Deposit,Corporate,0
BKG_05479,189,113846.0,0,No_Deposit,Corporate,1
BKG_05480,79,165478.0,1,No_Deposit,Group,0
BKG_05481,146,177167.0,1,Non_Refund,Corporate,0
BKG_05482,182,106974.0,1,No_Deposit,Transient,0
BKG_05483,286,146376.0,0,No_Deposit,Transient,1
BKG_05484,250,142175.0,1,No_Deposit,Group,1
BKG_05485,196,122413.0,0,No_Deposit,Transient,1
BKG_05486,71,265084.0,2,No_Deposit,Transient,0
BKG_05487,248,111845.0,2,No_Deposit,Transient,0
BKG_05488,146,200247.0,0,Non_Refund,Transient,0
BKG_05489,106,130360.0,0,No_Deposit,Transient,0
BKG_05490,263,95668.0,0,No_Deposit,Group,0
BKG_05491,296,155141.0,0,No_Deposit,Group,1
BKG_05492,70,182455.0,1,Refundable,Transient,0
BKG_05493,193,196025.0,1,No_Deposit,Corporate,1
BKG_05494,68,228113.0,0,Non_Refund,Corporate,0
BKG_05495,52,297262.0,1,Non_Refund,Transient,0
BKG_05496,285,162526.0,2,No_Deposit,Transient,0
BKG_05497,9,116845.0,1,No_Deposit,Transient,0
BKG_05498,251,172644.0,0,No_Deposit,Corporate,0
BKG_05499,298,136689.0,1,Non_Refund,Transient,0
BKG_05500,184,196298.0,1,Non_Refund,Transient,0
BKG_05501,179,85142.0,2,Non_Refund,Transient,0
BKG_05502,198,268417.0,0,No_Deposit,Group,0
BKG_05503,128,192802.0,0,No_Deposit,Corporate,0
BKG_05504,20,65800.0,1,No_Deposit,Transient,0
BKG_05505,65,114549.0,1,No_Deposit,Group,0
BKG_05506,182,190804.0,1,No_Deposit,Transient,0
BKG_05507,241,208817.0,0,No_Deposit,Corporate,1
BKG_05508,24,86388.0,1,No_Deposit,Transient,0
BKG_05509,83,185651.0,0,No_Deposit,Transient,0
BKG_05510,185,52633.0,0,No_Deposit,Group,1
BKG_05511,99,145533.0,1,Non_Refund,Corporate,0
BKG_05512,62,205602.0,0,No_Deposit,Transient,0
BKG_05513,286,122424.0,0,Non_Refund,Transient,0
BKG_05514,22,74654.0,1,No_Deposit,Transient,0
BKG_05515,212,157311.0,1,No_Deposit,Corporate,0
BKG_05516,126,119764.0,0,No_Deposit,Transient,1
BKG_05517,42,181478.0,1,No_Deposit,Corporate,0
BKG_05518,98,105734.0,0,No_Deposit,Group,0
BKG_05519,31,111368.0,0,Non_Refund,Transient,0
BKG_05520,158,50000.0,0,No_Deposit,Group,1
BKG_05521,112,158497.0,0,No_Deposit,Transient,0
BKG_05522,247,141955.0,3,No_Deposit,Corporate,0
BKG_05523,122,90581.0,0,No_Deposit,Corporate,1
BKG_05524,273,159690.0,1,No_Deposit,Transient,0
BKG_05525,294,201354.0,2,No_Deposit,Transient,0
BKG_05526,207,139222.0,3,No_Deposit,Group,0
BKG_05527,110,163408.0,0,No_Deposit,Transient,1
BKG_05528,278,163666.0,2,No_Deposit,Transient,0
BKG_05529,56,89784.0,3,No_Deposit,Transient,0
BKG_05530,57,252829.0,0,No_Deposit,Transient,0
BKG_05531,291,126458.0,0,No_Deposit,Transient,1
BKG_05532,114,182806.0,0,Non_Refund,Transient,0
BKG_05533,198,188461.0,1,No_Deposit,Transient,0
BKG_05534,179,143020.0,1,No_Deposit,Corporate,0
BKG_05535,219,180340.0,0,No_Deposit,Transient,0
BKG_05536,277,162291.0,1,Non_Refund,Transient,0
BKG_05537,16,79118.0,0,Refundable,Transient,0
BKG_05538,61,133386.0,2,No_Deposit,Transient,0
BKG_05539,54,119372.0,0,No_Deposit,Transient,0
BKG_05540,168,126913.0,1,No_Deposit,Transient,0
BKG_05541,26,84800.0,0,No_Deposit,Transient,0
BKG_05542,65,206322.0,0,No_Deposit,Transient,0
BKG_05543,100,230100.0,1,No_Deposit,Corporate,0
BKG_05544,74,198900.0,0,No_Deposit,Group,0
BKG_05545,192,213526.0,1,No_Deposit,Transient,0
BKG_05546,171,132768.0,2,Non_Refund,Corporate,0
BKG_05547,273,118187.0,0,No_Deposit,Transient,1
BKG_05548,187,111071.0,2,No_Deposit,Corporate,1
BKG_05549,23,182203.0,0,No_Deposit,Corporate,0
BKG_05550,181,161353.0,0,Refundable,Corporate,0
BKG_05551,108,146139.0,0,No_Deposit,Group,0
BKG_05552,162,214757.0,3,No_Deposit,Transient,0
BKG_05553,206,170247.0,0,Non_Refund,Transient,0
BKG_05554,78,108067.0,2,No_Deposit,Transient,0
BKG_05555,16,115955.0,3,No_Deposit,Corporate,0
BKG_05556,96,184100.0,0,No_Deposit,Group,0
BKG_05557,147,202087.0,1,Non_Refund,Transient,0
BKG_05558,2,177584.0,1,Refundable,Transient,0
BKG_05559,10,244844.0,0,Non_Refund,Corporate,0
BKG_05560,125,231750.0,0,Refundable,Transient,0
BKG_05561,81,172052.0,0,No_Deposit,Transient,0
BKG_05562,140,108071.0,1,Refundable,Transient,0
BKG_05563,150,84501.0,1,No_Deposit,Transient,0
BKG_05564,288,130631.0,0,Refundable,Transient,1
BKG_05565,129,187661.0,0,No_Deposit,Transient,0
BKG_05566,239,241332.0,2,Non_Refund,Transient,0
BKG_05567,58,170872.0,0,No_Deposit,Group,0
BKG_05568,198,208436.0,1,No_Deposit,Transient,0
BKG_05569,211,137735.0,0,No_Deposit,Corporate,1
BKG_05570,45,181138.0,2,No_Deposit,Corporate,0
BKG_05571,97,191168.0,2,No_Deposit,Group,0
BKG_05572,279,51020.0,0,Refundable,Corporate,0
BKG_05573,23,129328.0,0,No_Deposit,Corporate,0
BKG_05574,44,197485.0,0,Refundable,Corporate,1
BKG_05575,27,163723.0,0,Refundable,Transient,1
BKG_05576,282,90174.0,0,No_Deposit,Transient,1
BKG_05577,97,50000.0,1,No_Deposit,Transient,0
BKG_05578,36,131711.0,0,No_Deposit,Transient,0
BKG_05579,109,146421.0,0,No_Deposit,Transient,1
