Product_ID,Temperature,Vibration,Operation_Time,Material_Type,Maintenance_Flag,Defect_Status
PROD_04609,47.4,137.8,35.5,Type_B,Yes,1
PROD_04610,61.0,155.2,7.4,Type_A,No,1
PROD_04611,29.7,103.1,29.2,Type_B,No,0
PROD_04612,81.6,125.0,30.2,Type_A,No,0
PROD_04613,52.3,101.1,4.3,Type_A,No,0
PROD_04614,60.8,74.1,22.4,Type_C,No,0
PROD_04615,55.4,136.9,12.5,Type_B,No,1
PROD_04616,77.2,84.4,22.4,Type_B,No,1
PROD_04617,17.4,138.4,37.3,Type_B,No,1
PROD_04618,59.8,132.5,7.6,Type_A,Yes,1
PROD_04619,58.4,115.4,5.9,Type_C,No,0
PROD_04620,53.2,145.7,12.9,Type_B,Yes,0
PROD_04621,85.9,155.8,45.7,Type_A,No,1
PROD_04622,46.7,95.6,35.9,Type_A,No,0
PROD_04623,71.6,79.8,0.9,Type_A,No,0
PROD_04624,65.3,53.4,19.2,Type_A,No,0
PROD_04625,78.9,156.1,12.4,Type_C,No,1
PROD_04626,50.0,89.0,30.6,Type_C,No,0
PROD_04627,49.0,128.4,22.0,Type_A,No,0
PROD_04628,76.4,81.5,46.3,Type_B,No,1
PROD_04629,66.4,138.5,10.5,Type_C,No,1
PROD_04630,36.8,82.5,28.2,Type_B,No,0
PROD_04631,51.9,70.2,33.6,Type_B,No,0
PROD_04632,65.8,94.8,39.6,Type_C,Yes,0
PROD_04633,72.6,86.7,19.5,Type_B,No,0
PROD_04634,49.8,114.9,33.0,Type_C,Yes,0
PROD_04635,16.3,98.7,14.6,Type_C,No,0
PROD_04636,67.8,115.7,20.9,Type_B,No,0
PROD_04637,41.7,92.7,43.0,Type_B,No,0
PROD_04638,29.7,83.4,45.6,Type_A,No,0
PROD_04639,17.5,85.4,34.5,Type_C,Yes,0
PROD_04640,72.2,151.1,18.0,Type_B,Yes,0
PROD_04641,,105.6,39.4,Type_C,No,0
PROD_04642,56.6,50.4,1.2,Type_A,No,1
PROD_04643,80.8,87.0,4.9,Type_A,No,0
PROD_04644,69.6,102.4,31.7,Type_A,No,0
PROD_04645,84.2,146.1,14.0,Type_A,No,1
PROD_04646,39.1,125.7,45.7,Type_A,No,0
PROD_04647,59.5,77.0,20.9,Type_A,No,0
PROD_04648,35.7,160.5,20.6,Type_A,No,1
PROD_04649,56.6,99.2,32.5,Type_A,Yes,0
PROD_04650,56.3,131.2,36.8,Type_C,No,0
PROD_04651,69.4,71.1,22.8,Type_B,No,0
PROD_04652,60.7,40.0,10.3,Type_C,No,0
PROD_04653,69.4,64.8,37.1,Type_C,No,0
PROD_04654,70.6,18.7,15.4,Type_B,No,0
PROD_04655,92.3,152.8,8.4,Type_B,Yes,0
PROD_04656,55.3,105.4,30.3,Type_A,Yes,0
PROD_04657,45.9,76.9,4.3,Type_B,No,0
PROD_04658,63.7,111.3,46.6,Type_C,No,1
PROD_04659,48.0,104.7,30.4,Type_A,No,0
PROD_04660,82.2,115.5,47.3,Type_C,Yes,0
PROD_04661,55.8,130.2,16.3,Type_B,Yes,0
PROD_04662,51.5,92.8,46.6,Type_C,No,0
PROD_04663,52.9,78.0,7.0,Type_C,No,0
PROD_04664,70.8,120.7,2.0,Type_A,No,0
PROD_04665,57.6,120.1,1.6,Type_A,No,0
PROD_04666,50.4,102.5,22.3,Type_C,No,0
PROD_04667,85.0,154.4,4.0,Type_B,Yes,1
PROD_04668,47.2,89.1,24.6,Type_A,No,0
PROD_04669,60.5,77.5,15.7,Type_C,No,0
PROD_04670,69.8,110.5,16.1,Type_A,Yes,0
PROD_04671,35.5,83.1,30.5,Type_A,No,0
PROD_04672,67.2,112.4,7.8,Type_B,Yes,0
PROD_04673,44.2,79.2,36.8,Type_C,Yes,0
PROD_04674,72.3,90.0,27.9,Type_C,Yes,0
PROD_04675,45.6,147.3,43.9,Type_C,No,1
PROD_04676,70.4,89.9,17.5,Type_C,No,0
PROD_04677,76.6,80.0,47.2,Type_C,No,1
PROD_04678,72.9,129.3,27.6,Type_A,No,1
PROD_04679,63.8,73.7,46.7,Type_A,No,1
PROD_04680,56.5,82.7,1.3,Type_A,No,0
PROD_04681,51.4,114.4,34.9,Type_A,No,0
PROD_04682,82.1,123.5,39.2,Type_B,No,1
PROD_04683,49.5,130.5,2.6,Type_B,No,1
PROD_04684,44.4,81.3,27.8,Type_C,No,0
PROD_04685,70.0,114.9,38.5,Type_B,No,0
PROD_04686,48.1,88.3,26.9,Type_A,No,0
PROD_04687,45.7,84.9,3.1,Type_A,Yes,0
PROD_04688,38.3,130.1,33.3,Type_A,No,0
PROD_04689,52.8,86.3,2.9,Type_A,Yes,0
PROD_04690,58.8,107.0,39.2,Type_A,No,0
PROD_04691,63.6,103.9,2.1,Type_C,No,0
PROD_04692,74.3,73.2,6.6,Type_C,Yes,0
PROD_04693,67.9,124.2,13.2,Type_A,No,0
PROD_04694,57.1,114.0,30.4,Type_C,No,0
PROD_04695,57.0,50.3,46.9,Type_B,No,0
PROD_04696,67.7,106.9,5.7,Type_B,Yes,0
PROD_04697,79.1,80.7,6.8,Type_A,Yes,0
PROD_04698,61.9,127.4,17.7,Type_C,Yes,0
PROD_04699,53.0,63.9,40.1,Type_A,No,0
PROD_04700,45.1,91.1,22.4,Type_C,No,0
PROD_04701,38.3,109.1,15.4,Type_A,No,0
PROD_04702,70.0,101.4,26.9,Type_A,No,0
PROD_04703,68.7,119.1,12.5,Type_A,No,0
PROD_04704,68.7,62.0,19.3,Type_B,Yes,0
PROD_04705,58.1,141.3,16.0,Type_C,No,0
PROD_04706,81.1,113.1,38.6,Type_C,No,0
PROD_04707,52.7,134.0,44.4,Type_B,Yes,0
PROD_04708,74.3,121.9,36.5,Type_B,No,0
PROD_04709,59.4,99.7,21.1,Type_C,No,0
PROD_04710,50.9,67.9,24.2,Type_C,No,0
PROD_04711,68.9,85.9,6.0,Type_A,No,0
PROD_04712,66.1,139.7,35.8,Type_A,No,0
PROD_04713,65.4,134.6,28.6,Type_C,No,0
PROD_04714,61.2,84.5,43.3,Type_C,No,0
PROD_04715,59.4,29.5,9.6,Type_A,No,0
PROD_04716,95.8,94.7,36.5,Type_B,No,1
PROD_04717,77.8,92.8,32.9,Type_C,No,1
PROD_04718,70.8,93.8,12.8,Type_C,No,0
PROD_04719,61.7,113.2,32.0,Type_B,No,0
PROD_04720,75.1,121.9,44.4,Type_B,No,1
PROD_04721,67.8,124.8,44.1,Type_B,Yes,0
PROD_04722,60.4,111.1,34.5,Type_C,Yes,0
PROD_04723,55.4,55.0,2.3,Type_C,No,0
PROD_04724,58.8,91.5,41.9,Type_C,No,1
PROD_04725,12.4,157.6,31.6,Type_A,Yes,0
PROD_04726,63.2,109.4,14.9,Type_B,No,0
PROD_04727,52.7,109.2,9.0,Type_B,Yes,0
PROD_04728,83.9,109.0,5.6,Type_A,No,1
PROD_04729,60.3,110.4,2.4,Type_A,Yes,0
PROD_04730,42.2,40.4,36.2,Type_A,No,1
PROD_04731,59.3,94.0,11.3,Type_A,No,0
PROD_04732,44.3,99.1,1.2,Type_B,No,0
PROD_04733,67.1,132.0,19.1,Type_A,No,0
PROD_04734,64.4,101.2,23.2,Type_A,Yes,0
PROD_04735,74.4,58.8,8.1,Type_B,No,0
PROD_04736,48.1,110.8,2.1,Type_B,No,0
PROD_04737,60.5,79.9,9.1,Type_B,Yes,0
PROD_04738,39.5,69.6,32.6,Type_B,No,0
PROD_04739,70.5,79.1,3.9,Type_C,No,0
PROD_04740,67.8,113.6,26.6,Type_C,No,0
PROD_04741,67.4,131.5,7.0,Type_C,No,1
PROD_04742,60.0,112.1,9.4,Type_C,No,0
PROD_04743,66.2,115.8,18.9,Type_B,No,0
PROD_04744,84.1,111.8,4.8,Type_C,No,0
PROD_04745,55.7,102.5,8.3,Type_A,No,0
PROD_04746,62.1,117.4,16.7,Type_A,No,0
PROD_04747,43.7,39.5,15.8,Type_A,No,0
PROD_04748,47.0,102.8,36.0,Type_C,No,0
PROD_04749,61.5,73.9,3.6,Type_C,No,1
PROD_04750,76.6,129.1,41.3,Type_A,Yes,1
PROD_04751,56.2,96.3,39.2,Type_C,Yes,0
PROD_04752,56.5,100.8,36.8,Type_B,Yes,0
PROD_04753,53.9,62.4,14.8,Type_C,Yes,0
PROD_04754,52.0,125.4,39.5,Type_A,Yes,0
PROD_04755,64.4,115.7,8.8,Type_A,No,0
PROD_04756,37.5,113.9,6.0,Type_C,No,0
PROD_04757,79.2,79.7,2.2,Type_C,Yes,0
PROD_04758,50.0,80.7,45.1,Type_A,No,1
PROD_04759,70.8,105.6,14.8,Type_A,No,0
PROD_04760,41.0,82.6,44.0,Type_C,No,1
PROD_04761,70.0,110.9,13.1,Type_C,No,0
PROD_04762,70.1,46.0,43.6,Type_A,No,0
PROD_04763,65.8,87.8,43.4,Type_A,No,0
PROD_04764,45.1,144.9,44.3,Type_A,No,0
PROD_04765,63.7,111.0,23.8,Type_A,No,0
PROD_04766,42.3,104.2,41.6,Type_A,Yes,0
PROD_04767,56.2,149.6,45.6,Type_A,No,0
PROD_04768,75.4,41.6,15.6,Type_A,No,1
PROD_04769,72.0,79.6,20.1,Type_C,No,0
PROD_04770,60.2,90.0,34.5,Type_B,No,0
PROD_04771,45.4,121.5,14.4,Type_B,No,0
PROD_04772,69.7,121.9,36.2,Type_C,No,1
PROD_04773,60.3,78.3,3.5,Type_B,No,0
PROD_04774,25.2,124.9,25.1,Type_C,No,0
PROD_04775,71.7,89.9,5.9,Type_C,No,0
PROD_04776,59.6,130.3,14.1,Type_C,No,0
PROD_04777,78.0,74.2,12.4,Type_C,No,0
PROD_04778,43.6,96.9,40.3,Type_B,Yes,0
PROD_04779,12.3,87.7,9.3,Type_C,No,1
PROD_04780,64.2,126.4,38.8,Type_A,No,1
PROD_04781,64.4,86.9,38.1,Type_C,Yes,0
PROD_04782,34.6,98.9,23.9,Type_B,No,0
PROD_04783,45.3,112.7,11.2,Type_B,No,0
PROD_04784,101.3,113.6,10.9,Type_B,Yes,0
PROD_04785,55.4,122.2,22.3,Type_B,No,0
PROD_04786,71.0,105.3,0.4,Type_A,Yes,0
PROD_04787,50.2,89.5,25.5,Type_C,No,0
PROD_04788,28.6,91.3,45.7,Type_A,No,1
PROD_04789,57.4,100.6,7.4,Type_C,No,0
PROD_04790,56.0,106.2,27.5,Type_C,No,0
PROD_04791,54.0,96.3,46.2,Type_A,No,0
PROD_04792,58.3,100.5,41.3,Type_A,Yes,0
PROD_04793,64.0,62.1,40.8,Type_B,No,0
PROD_04794,57.7,116.7,39.4,Type_C,No,0
PROD_04795,41.0,104.5,14.8,Type_C,No,0
PROD_04796,67.3,125.0,42.7,Type_C,No,1
PROD_04797,30.8,100.0,45.2,Type_C,No,1
PROD_04798,29.2,56.5,23.8,Type_C,No,0
PROD_04799,71.1,91.0,17.0,Type_C,No,0
PROD_04800,67.6,95.0,19.9,Type_B,Yes,0
PROD_04801,59.1,118.6,16.0,Type_C,Yes,0
PROD_04802,39.1,48.2,10.2,Type_B,No,0
PROD_04803,49.4,101.0,29.7,Type_C,No,0
PROD_04804,56.1,112.8,27.0,Type_C,No,0
PROD_04805,36.1,83.5,22.2,Type_A,No,0
PROD_04806,48.9,101.9,4.6,Type_C,No,0
PROD_04807,69.8,84.3,38.3,Type_A,No,1
PROD_04808,81.4,81.8,8.4,Type_A,No,0
PROD_04809,53.7,89.8,5.5,Type_A,No,0
PROD_04810,71.3,82.2,29.9,Type_B,No,0
PROD_04811,31.3,117.1,19.1,Type_A,No,0
PROD_04812,69.9,81.6,2.9,Type_A,No,0
PROD_04813,47.9,77.4,17.1,Type_A,No,0
PROD_04814,64.6,144.2,37.0,Type_C,No,0
PROD_04815,56.3,124.0,29.5,Type_B,No,0
PROD_04816,79.8,53.5,17.4,Type_B,No,0
PROD_04817,46.9,80.9,9.2,Type_B,No,0
PROD_04818,69.4,106.1,30.3,Type_B,No,0
PROD_04819,55.8,108.1,42.6,Type_C,Yes,0
PROD_04820,57.6,62.7,31.0,Type_A,No,0
PROD_04821,57.2,129.0,39.0,Type_C,No,1
PROD_04822,47.3,120.6,25.0,Type_B,No,0
PROD_04823,59.8,112.0,34.5,Type_C,No,0
PROD_04824,59.1,133.9,43.0,Type_C,No,1
PROD_04825,63.6,111.3,37.1,Type_B,Yes,0
PROD_04826,61.3,111.2,43.7,Type_A,No,0
PROD_04827,72.0,138.9,20.7,Type_C,No,0
PROD_04828,73.9,127.5,43.4,Type_B,No,1
PROD_04829,44.2,79.0,29.8,Type_C,No,0
PROD_04830,73.0,115.8,41.8,Type_C,No,0
PROD_04831,42.2,83.4,1.9,Type_C,No,1
PROD_04832,68.8,112.6,31.6,Type_A,No,0
PROD_04833,69.3,111.9,40.7,Type_C,Yes,0
PROD_04834,31.3,65.4,8.4,Type_C,No,0
PROD_04835,61.4,97.0,31.8,Type_A,No,0
PROD_04836,53.0,106.6,39.6,Type_C,No,0
PROD_04837,48.6,89.1,13.8,Type_C,No,0
PROD_04838,80.3,107.9,19.5,Type_A,No,0
PROD_04839,50.2,120.1,27.3,Type_B,No,1
PROD_04840,47.9,99.2,24.9,Type_C,No,1
PROD_04841,61.1,105.6,1.9,Type_B,No,0
PROD_04842,70.3,134.6,4.7,Type_B,No,1
PROD_04843,57.9,111.8,4.8,Type_B,No,0
PROD_04844,77.5,105.0,12.6,Type_A,Yes,1
PROD_04845,68.0,76.0,11.8,Type_A,No,1
PROD_04846,27.3,116.8,35.6,Type_C,No,1
PROD_04847,52.1,108.3,27.5,Type_B,No,0
PROD_04848,51.6,132.1,36.7,Type_A,No,1
PROD_04849,67.2,101.2,3.4,Type_A,No,0
PROD_04850,20.6,54.6,23.3,Type_B,Yes,0
PROD_04851,98.2,57.5,15.5,Type_A,No,1
PROD_04852,68.0,118.4,40.8,Type_B,No,0
PROD_04853,62.2,85.7,34.0,Type_A,No,0
PROD_04854,77.7,110.9,41.7,Type_B,Yes,1
PROD_04855,95.2,102.9,2.2,Type_A,No,0
PROD_04856,73.1,95.8,34.6,Type_A,No,0
PROD_04857,74.2,97.6,25.9,Type_A,Yes,0
PROD_04858,62.0,78.4,39.6,Type_A,Yes,0
PROD_04859,57.9,99.6,24.3,Type_B,No,0
PROD_04860,52.9,85.4,25.9,Type_C,No,0
PROD_04861,47.6,90.7,2.5,Type_C,No,1
PROD_04862,49.7,91.9,32.1,Type_A,No,0
PROD_04863,39.7,94.3,13.1,Type_C,No,0
PROD_04864,58.9,123.1,0.9,Type_A,No,0
PROD_04865,34.7,96.8,3.2,Type_C,No,0
PROD_04866,62.9,125.6,45.9,Type_A,No,1
PROD_04867,59.5,138.4,16.6,Type_C,Yes,0
PROD_04868,62.2,121.4,41.7,Type_C,No,1
PROD_04869,52.2,113.4,46.1,Type_A,No,0
PROD_04870,106.2,108.2,45.3,Type_C,Yes,1
PROD_04871,80.4,121.6,42.3,Type_A,No,1
PROD_04872,41.3,102.2,43.0,Type_C,No,1
PROD_04873,63.5,124.6,13.9,Type_B,No,0
PROD_04874,50.9,115.4,7.3,Type_B,No,0
PROD_04875,44.8,91.0,30.7,Type_B,No,0
PROD_04876,39.9,122.4,23.4,Type_A,Yes,0
PROD_04877,66.5,102.3,4.7,Type_A,No,0
PROD_04878,49.8,97.3,32.5,Type_A,No,1
PROD_04879,74.5,88.1,27.0,Type_B,Yes,0
PROD_04880,74.9,104.2,41.4,Type_C,No,0
PROD_04881,80.6,124.9,29.2,Type_A,No,0
PROD_04882,47.2,122.2,27.5,Type_B,Yes,0
PROD_04883,67.1,108.8,21.2,Type_A,No,0
PROD_04884,69.5,115.0,22.2,Type_A,No,0
PROD_04885,52.9,131.8,45.8,Type_C,No,1
PROD_04886,48.4,96.3,6.6,Type_A,No,0
PROD_04887,84.1,72.1,21.4,Type_A,No,1
PROD_04888,63.4,132.5,31.5,Type_C,Yes,0
PROD_04889,69.5,86.8,20.8,Type_A,No,0
PROD_04890,47.7,82.7,13.6,Type_A,No,0
PROD_04891,41.7,55.1,13.8,Type_C,No,0
PROD_04892,51.5,114.3,11.2,Type_A,No,0
PROD_04893,58.1,59.5,16.5,Type_A,No,0
PROD_04894,44.0,81.2,41.8,Type_B,No,1
PROD_04895,59.9,114.7,24.3,Type_C,No,1
PROD_04896,34.7,118.0,11.5,Type_B,No,0
PROD_04897,43.2,83.7,18.5,Type_C,No,0
PROD_04898,70.1,96.6,5.1,Type_A,No,0
PROD_04899,69.1,78.2,43.4,Type_B,No,0
PROD_04900,54.1,86.3,19.6,Type_B,No,0
PROD_04901,44.7,106.7,47.1,Type_B,No,0
PROD_04902,44.6,87.5,16.7,Type_B,No,0
PROD_04903,54.4,93.9,40.1,Type_C,No,1
PROD_04904,69.7,63.4,12.3,Type_A,No,0
PROD_04905,73.9,128.3,3.7,Type_A,No,0
PROD_04906,52.6,112.8,1.5,Type_B,No,0
PROD_04907,42.7,119.8,29.1,Type_A,No,1
PROD_04908,64.0,132.3,15.0,Type_A,No,1
PROD_04909,47.6,79.4,21.3,Type_C,No,0
PROD_04910,52.2,91.0,39.3,Type_A,No,1
PROD_04911,79.9,52.6,11.9,Type_A,No,1
PROD_04912,72.4,178.5,14.8,Type_A,No,0
PROD_04913,62.4,96.3,40.6,Type_A,No,0
PROD_04914,40.9,126.0,23.7,Type_B,No,0
PROD_04915,63.2,69.0,39.7,Type_C,No,0
PROD_04916,75.9,124.9,18.0,Type_C,No,1
PROD_04917,54.4,146.4,19.1,Type_C,Yes,0
PROD_04918,80.3,98.5,8.0,Type_A,No,1
PROD_04919,79.4,74.7,44.0,Type_B,No,1
PROD_04920,85.0,96.5,43.0,Type_C,No,1
PROD_04921,64.6,44.3,47.2,Type_B,No,0
PROD_04922,,99.1,19.3,Type_C,Yes,0
PROD_04923,81.2,120.5,39.3,Type_B,No,0
PROD_04924,66.7,99.1,19.9,Type_A,No,0
PROD_04925,52.5,92.9,21.8,Type_A,No,0
PROD_04926,53.3,113.2,39.8,Type_C,No,1
PROD_04927,63.6,115.1,8.5,Type_C,Yes,0
PROD_04928,40.6,58.5,10.6,Type_C,No,0
PROD_04929,57.9,102.2,15.1,Type_A,No,0
PROD_04930,76.4,160.9,37.8,Type_A,No,1
PROD_04931,27.1,66.6,17.9,Type_C,No,0
PROD_04932,83.0,97.9,17.2,Type_C,No,1
PROD_04933,76.8,148.5,47.9,Type_A,Yes,1
PROD_04934,53.1,127.6,18.4,Type_C,No,0
PROD_04935,68.2,87.2,11.9,Type_C,No,0
PROD_04936,60.0,105.2,29.9,Type_C,No,0
PROD_04937,78.4,99.9,38.5,Type_A,No,1
PROD_04938,74.7,81.3,3.3,Type_A,Yes,0
PROD_04939,39.0,98.1,29.7,Type_B,Yes,0
PROD_04940,68.8,93.0,1.7,Type_B,No,0
PROD_04941,56.9,102.8,25.3,Type_B,No,0
PROD_04942,61.2,81.3,12.3,Type_B,No,0
PROD_04943,49.1,68.1,14.7,Type_C,No,1
PROD_04944,86.2,99.0,22.4,Type_A,Yes,0
PROD_04945,75.6,142.9,44.5,Type_A,No,1
PROD_04946,48.9,102.1,34.1,Type_B,No,1
PROD_04947,40.0,91.7,45.0,Type_C,No,0
PROD_04948,54.2,118.9,31.7,Type_A,No,0
PROD_04949,66.5,96.0,0.3,Type_A,Yes,0
PROD_04950,63.6,146.7,12.7,Type_C,No,0
PROD_04951,78.8,99.9,43.5,Type_C,No,1
PROD_04952,71.8,117.5,30.9,Type_B,No,0
PROD_04953,74.5,81.1,47.1,Type_B,No,0
PROD_04954,64.9,112.6,7.5,Type_C,No,0
PROD_04955,39.2,106.9,14.2,Type_A,Yes,0
PROD_04956,57.1,98.6,17.4,Type_C,No,0
PROD_04957,75.9,87.5,15.7,Type_C,No,0
PROD_04958,59.2,84.0,12.1,Type_A,No,0
PROD_04959,67.5,107.1,21.3,Type_A,No,0
PROD_04960,55.2,115.7,30.8,Type_B,No,0
PROD_04961,44.6,96.8,14.9,Type_C,Yes,0
PROD_04962,58.1,107.2,3.8,Type_B,No,0
PROD_04963,64.6,99.1,34.0,Type_C,Yes,0
PROD_04964,50.2,102.5,22.0,Type_C,No,0
PROD_04965,56.5,95.0,26.7,Type_A,No,0
PROD_04966,45.9,100.4,21.9,Type_C,No,0
PROD_04967,76.8,167.5,42.7,Type_C,No,1
PROD_04968,55.6,107.8,26.8,Type_A,Yes,0
PROD_04969,81.8,116.1,44.3,Type_A,No,1
PROD_04970,82.9,111.0,24.5,Type_A,No,0
PROD_04971,58.8,93.4,14.0,Type_C,No,0
PROD_04972,44.9,132.3,17.1,Type_A,No,0
PROD_04973,28.7,92.7,25.1,Type_C,No,0
PROD_04974,37.9,126.4,25.4,Type_B,Yes,0
PROD_04975,39.4,91.6,33.0,Type_A,No,1
PROD_04976,80.7,76.0,10.8,Type_B,No,0
PROD_04977,61.7,109.1,31.6,Type_B,Yes,0
PROD_04978,65.8,72.4,37.4,Type_A,No,0
PROD_04979,26.7,113.4,32.5,Type_A,No,1
PROD_04980,42.0,70.1,23.1,Type_C,No,0
PROD_04981,73.3,92.0,47.6,Type_A,No,0
PROD_04982,64.3,64.2,19.4,Type_B,Yes,0
PROD_04983,57.8,170.6,5.1,Type_B,No,1
PROD_04984,68.5,58.7,39.4,Type_B,No,0
PROD_04985,84.5,100.2,10.2,Type_C,No,1
PROD_04986,56.7,128.6,34.2,Type_C,No,1
PROD_04987,61.0,125.9,8.6,Type_A,No,0
PROD_04988,62.9,121.3,0.8,Type_A,No,0
PROD_04989,95.9,92.1,7.7,Type_A,No,1
PROD_04990,28.5,133.8,18.1,Type_B,No,0
PROD_04991,70.2,122.8,5.1,Type_B,No,0
PROD_04992,58.3,105.3,9.5,Type_B,Yes,0
PROD_04993,68.5,106.0,36.7,Type_A,No,1
PROD_04994,50.1,92.4,37.0,Type_A,No,0
PROD_04995,59.3,77.3,39.2,Type_B,No,0
PROD_04996,70.7,130.9,40.4,Type_A,Yes,0
PROD_04997,106.7,132.8,20.2,Type_C,No,1
PROD_04998,72.1,77.9,41.6,Type_A,No,0
PROD_04999,47.3,96.2,25.2,Type_B,No,0
PROD_05000,53.6,96.4,22.6,Type_A,Yes,0
PROD_05001,53.2,99.2,34.5,Type_C,Yes,0
PROD_05002,33.1,101.6,10.3,Type_B,No,0
PROD_05003,55.0,123.7,37.9,Type_A,Yes,0
PROD_05004,71.0,81.3,20.6,Type_A,No,0
PROD_05005,40.9,78.8,6.1,Type_A,No,0
PROD_05006,75.7,130.9,5.7,Type_A,No,1
PROD_05007,67.3,88.4,7.9,Type_C,Yes,0
PROD_05008,49.0,68.4,42.7,Type_A,No,0
PROD_05009,57.9,87.9,47.6,Type_A,Yes,0
PROD_05010,84.0,91.7,17.1,Type_B,Yes,0
PROD_05011,71.0,138.9,14.0,Type_C,Yes,0
PROD_05012,60.1,123.1,10.5,Type_B,Yes,0
PROD_05013,56.4,128.7,39.5,Type_C,No,1
PROD_05014,61.1,120.5,10.0,Type_A,No,0
PROD_05015,52.3,123.7,44.4,Type_C,No,0
PROD_05016,28.4,82.8,32.0,Type_B,No,0
PROD_05017,90.6,95.0,43.1,Type_A,No,1
PROD_05018,62.3,75.3,26.6,Type_B,No,0
PROD_05019,66.0,94.7,33.2,Type_B,Yes,0
PROD_05020,59.1,117.1,29.7,Type_C,Yes,0
PROD_05021,49.0,103.4,39.9,Type_A,Yes,0
PROD_05022,57.2,132.8,40.1,Type_B,No,0
PROD_05023,36.0,71.5,28.3,Type_B,No,0
PROD_05024,94.2,112.5,30.4,Type_C,No,1
PROD_05025,41.5,68.8,44.3,Type_B,No,0
PROD_05026,44.5,102.4,44.6,Type_A,No,0
PROD_05027,53.4,118.5,31.9,Type_A,No,0
PROD_05028,79.3,94.6,0.4,Type_C,No,0
PROD_05029,60.2,113.8,5.0,Type_B,Yes,0
PROD_05030,41.5,76.0,41.2,Type_C,No,0
PROD_05031,78.8,58.4,4.1,Type_C,No,0
PROD_05032,71.0,113.9,10.2,Type_B,No,1
PROD_05033,68.1,143.6,11.1,Type_A,No,0
PROD_05034,70.7,75.1,28.8,Type_C,No,0
PROD_05035,95.9,130.6,27.7,Type_A,No,0
PROD_05036,92.8,101.1,13.9,Type_A,No,1
PROD_05037,49.7,66.6,10.0,Type_B,No,0
PROD_05038,84.4,71.7,36.7,Type_B,No,0
PROD_05039,65.7,100.4,44.9,Type_A,No,0
PROD_05040,67.5,89.9,2.5,Type_A,No,0
PROD_05041,34.6,67.2,6.4,Type_A,No,0
PROD_05042,57.4,57.6,30.8,Type_C,No,1
PROD_05043,47.8,78.8,38.6,Type_A,Yes,0
PROD_05044,72.4,104.8,38.0,Type_C,No,0
PROD_05045,76.1,99.8,34.5,Type_B,No,1
PROD_05046,28.9,87.5,42.6,Type_B,No,0
PROD_05047,59.7,105.0,10.4,Type_A,No,0
PROD_05048,76.8,126.0,5.1,Type_B,No,1
PROD_05049,57.2,109.9,29.5,Type_A,No,0
PROD_05050,70.9,97.0,39.5,Type_C,No,0
PROD_05051,65.3,123.2,27.9,Type_A,No,0
PROD_05052,65.1,76.0,46.2,Type_B,No,1
PROD_05053,55.9,94.4,38.2,Type_A,No,0
PROD_05054,41.8,95.0,33.6,Type_B,No,0
PROD_05055,43.2,69.1,2.9,Type_C,No,0
PROD_05056,70.6,89.5,5.2,Type_B,No,0
PROD_05057,60.3,48.1,37.7,Type_B,Yes,0
PROD_05058,57.9,147.8,9.5,Type_B,No,0
PROD_05059,53.6,76.6,1.4,Type_B,Yes,0
PROD_05060,55.4,139.7,43.7,Type_B,No,1
PROD_05061,75.7,101.0,42.8,Type_B,No,1
PROD_05062,55.0,114.1,10.5,Type_A,Yes,0
PROD_05063,39.9,87.8,37.4,Type_C,No,0
PROD_05064,71.2,105.2,2.3,Type_A,No,0
PROD_05065,56.9,116.3,13.7,Type_C,No,0
PROD_05066,60.5,116.6,29.9,Type_A,No,0
PROD_05067,84.1,119.4,36.6,Type_C,No,1
PROD_05068,59.7,90.8,0.5,Type_C,No,0
PROD_05069,64.3,88.0,15.7,Type_A,No,0
PROD_05070,42.3,60.1,10.3,Type_A,No,0
PROD_05071,56.7,113.1,47.9,Type_C,No,0
PROD_05072,69.1,127.1,32.2,Type_B,No,1
PROD_05073,36.7,140.4,19.5,Type_C,No,1
PROD_05074,63.0,107.6,3.6,Type_B,Yes,0
PROD_05075,61.5,80.8,28.7,Type_C,Yes,0
PROD_05076,60.6,57.6,30.8,Type_B,No,1
PROD_05077,75.6,126.0,39.2,Type_A,No,1
PROD_05078,65.0,55.1,13.9,Type_A,Yes,0
PROD_05079,82.2,91.5,47.1,Type_B,No,1
PROD_05080,45.1,94.4,21.1,Type_B,No,0
PROD_05081,62.0,98.3,14.2,Type_B,No,0
PROD_05082,61.3,100.9,16.7,Type_B,Yes,0
PROD_05083,44.0,103.5,24.9,Type_A,Yes,0
PROD_05084,74.3,39.6,45.0,Type_C,Yes,0
PROD_05085,94.9,100.4,35.3,Type_A,No,1
PROD_05086,59.7,44.3,27.7,Type_C,No,0
PROD_05087,67.6,118.3,7.8,Type_A,No,0
PROD_05088,61.3,86.1,7.2,Type_B,No,0
PROD_05089,49.3,46.1,24.1,Type_A,No,0
PROD_05090,32.7,79.6,35.0,Type_A,Yes,0
PROD_05091,49.4,85.7,36.0,Type_B,Yes,0
PROD_05092,39.1,129.8,10.8,Type_B,No,1
PROD_05093,85.6,104.9,4.8,Type_A,No,0
PROD_05094,58.3,108.6,18.5,Type_A,No,0
PROD_05095,54.8,129.5,44.1,Type_C,Yes,1
PROD_05096,73.3,97.6,26.2,Type_C,Yes,0
PROD_05097,43.2,118.9,15.4,Type_A,No,0
PROD_05098,48.5,117.1,15.5,Type_C,Yes,0
PROD_05099,61.0,67.8,6.3,Type_B,Yes,0
